	station_id	station_name	latitude	longitude	station_name	ObsRems	original_latitude	original_longitude
12739	0-20000-0-08928	BENASQUE, REFUGIO DE ESTOS	42.68	0.48	BENASQUE, REFUGIO DE ESTOS	Surface land meteorological station (SYNOP), GOS	42 40 31N	000 28 53E
12740	0-724-0-0000000000008056	BENAVENTE	42.01	-5.67	BENAVENTE	Precipitation station, Surface land meteorological station (SYNOP), GOS	42 00 39N	005 40 00W
12741	0-724-0-0000000000008001	BENS-A CORUÑA	43.36	-8.44	BENS-A CORUÑA	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), RBSN(ST), GUAN, CLIMAT(C), RBCN, GOS	43 21 48N	008 26 30W
12742	0-724-0-0000000000008103	BIELSA	42.63	0.22	BIELSA	Precipitation station, Surface land meteorological station (SYNOP), GOS	42 37 48N	000 13 29E
12743	0-20000-0-08927	BIELSA, REFUGIO DE PINETA	42.67	0.1	BIELSA, REFUGIO DE PINETA	Surface land meteorological station (SYNOP), GOS	42 40 04N	000 05 51E
12744	0-20000-0-08025	BILBAO/AEROPUERTO	43.3	-2.91	BILBAO/AEROPUERTO	Climatological station, Surface land meteorological station (SYNOP), GOS, RBCN, CLIMAT(C)	43 17 53N	002 54 21W
12745	0-20000-0-08932	BOI TAHULL	42.48	0.87	BOI TAHULL	Surface land meteorological station (SYNOP), GOS	42 28 42N	000 52 04E
12746	0-724-0-0000000000008146	BUITRAGO	41.01	-3.61	BUITRAGO	Precipitation station, GOS	41 00 25N	003 36 50W
12747	0-20000-0-08075	BURGOS/VILLAFRIA	42.36	-3.62	BURGOS/VILLAFRIA	Surface land meteorological station (SYNOP), GOS, RBSN(S), CLIMAT(C)	42 21 22N	003 37 17W
12748	0-724-0-0000000000008010	CABO BUSTO	43.57	-6.47	CABO BUSTO	Precipitation station, Surface land meteorological station (SYNOP), GOS	43 34 09N	006 28 12W
12749	0-724-0-0000000000008012	CABO PEÑAS	43.66	-5.85	CABO PEÑAS	Precipitation station, GOS	43 39 21N	005 50 55W
12750	0-724-0-0000000000008006	CABO VILAN	43.16	-9.21	CABO VILAN	Precipitation station, GOS	43 09 38N	009 12 39W
12751	0-20000-0-08261	CACERES (8261-0)	39.47	-6.34	CACERES (8261-0)	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBCN, RBSN(S)	39 28 17N	006 20 20W
12752	0-20000-0-08452	CADIZ, OBS.	36.5	-6.26	CADIZ, OBS.	Surface land meteorological station (SYNOP), CLIMAT(C), GOS	36 29 59N	006 15 28W
12753	0-724-0-0000000000008452	CÁDIZ,OBS.	36.5	-6.26	CÁDIZ,OBS.	Precipitation station, GOS	36 29 59N	006 15 28W
12754	0-20000-0-08233	CALAMOCHA	40.93	-1.29	CALAMOCHA	Surface land meteorological station (SYNOP), GOS	40 55 34N	001 17 36W
12755	0-724-0-0000000000008166	CALANDA	40.95	-0.24	CALANDA	Precipitation station, Surface land meteorological station (SYNOP), GOS	40 56 47N	000 14 15W
12756	0-724-0-0000000000008156	CALATAYUD	41.33	-1.65	CALATAYUD	Precipitation station, Surface land meteorological station (SYNOP), GOS	41 19 52N	001 38 43W
12757	0-20000-0-08958	CAMARENA DE LA SIERRA	40.12	-1.03	CAMARENA DE LA SIERRA	Surface land meteorological station (SYNOP), GOS	40 06 55N	001 02 04W
12758	0-20000-0-08914	CANDANCHU, ETUKSA	42.79	-0.54	CANDANCHU, ETUKSA	Surface land meteorological station (SYNOP), GOS	42 47 15N	000 32 18W
12759	0-724-0-0000000000008230	CAÑIZARES	40.53	-2.15	CAÑIZARES	Precipitation station, GOS	40 31 49N	002 09 00W
12760	0-724-0-0000000000008311	CAPDEPERA-FARO	39.72	3.48	CAPDEPERA-FARO	Precipitation station, GOS	39 42 56N	003 28 41E
12761	0-20000-0-08940	CAP DE RAC	42.43	1.67	CAP DE RAC	Surface land meteorological station (SYNOP), GOS	42 25 49N	001 40 04E
12762	0-20000-0-08936	CAP DE VAQUEIRA	42.69	0.97	CAP DE VAQUEIRA	Surface land meteorological station (SYNOP), GOS	42 41 31N	000 58 26E
12763	0-724-0-0000000000008365	CARAVACA,FUENTES DEL MARQUÉS	38.1	-1.88	CARAVACA,FUENTES DEL MARQUÉS	Precipitation station, Surface land meteorological station (SYNOP), GOS	38 06 11N	001 52 38W
12764	0-724-0-0000000000008068	CARRIÓN DE LOS CONDES	42.35	-4.62	CARRIÓN DE LOS CONDES	Precipitation station, Surface land meteorological station (SYNOP), GOS	42 21 03N	004 37 02W
12765	0-724-0-0000000000008165	CASPE-PLANA DEL PILÓN	41.24	-0.07	CASPE-PLANA DEL PILÓN	Precipitation station, Surface land meteorological station (SYNOP), GOS	41 14 33N	000 04 07W
12766	0-20000-0-08286	CASTELLON-ALMAZORA	39.96	-0.07	CASTELLON-ALMAZORA	Climatological station, Surface land meteorological station (SYNOP), RBCN, GOS, CLIMAT(C)	39 57 26N	000 04 19W
12767	0-20000-0-08386	CASTILLO LAS GUARDAS	37.69	-6.33	CASTILLO LAS GUARDAS	Surface land meteorological station (SYNOP), GOS	37 41 15N	006 20 04W
12768	0-724-0-0000000000008009	CASTROPOL	43.52	-7.03	CASTROPOL	Precipitation station, GOS	43 31 29N	007 01 53W
12769	0-724-0-0000000000008020	CASTRO URDIALES-EDAR	43.39	-3.23	CASTRO URDIALES-EDAR	Precipitation station, GOS	43 23 41N	003 14 02W
12770	0-724-0-0000000000008392	CAZALLA DE LA SIERRA	37.93	-5.77	CAZALLA DE LA SIERRA	Precipitation station, GOS	37 55 35N	005 46 11W
12771	0-20000-0-08007	CERCEDA	43.17	-8.53	CERCEDA	Surface land meteorological station (SYNOP), GOS	43 10 08N	008 31 37W
12772	0-20000-0-08930	CERLER, ESQU COTA 2000	42.57	0.54	CERLER, ESQU COTA 2000	Surface land meteorological station (SYNOP), GOS	42 33 56N	000 32 39E
12773	0-724-0-0000000000008058	CERVERA DE PISUERGA	42.87	-4.52	CERVERA DE PISUERGA	Precipitation station, Surface land meteorological station (SYNOP), GOS	42 52 14N	004 31 12W
12774	0-724-0-0000000000008278	CHINCHILLA/CENAD	38.94	-1.66	CHINCHILLA/CENAD	Precipitation station, GOS	38 56 15N	001 39 32W
12775	0-724-0-0000000000008363	CIEZA, PARQUE DE BOMBEROS	38.23	-1.38	CIEZA, PARQUE DE BOMBEROS	Precipitation station, GOS	38 13 58N	001 22 50W
12776	0-20000-0-08348	CIUDAD REAL	38.99	-3.92	CIUDAD REAL	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBCN, RBSN(S)	38 59 21N	003 55 13W
12777	0-20000-0-08219	COLMENAR VIEJO/FAMET	40.7	-3.77	COLMENAR VIEJO/FAMET	Precipitation station, Surface land meteorological station (SYNOP), CLIMAT(C), GOS	40 41 46N	003 45 54W
12778	0-20000-0-08179	CORBERA, PIC D'AGULLES	41.41	1.88	CORBERA, PIC D'AGULLES	Surface land meteorological station (SYNOP), GOS	41 24 29N	001 53 05E
12779	0-20000-0-08410	CORDOBA/AEROPUERTO	37.85	-4.85	CORDOBA/AEROPUERTO	Climatological station, Surface land meteorological station (SYNOP), GSN, GOS, RBCN, CLIMAT(C), RBSN(S)	37 50 56N	004 50 48W
12780	0-724-0-0000000000008251	CORIA	40.0	-6.56	CORIA	Precipitation station, Surface land meteorological station (SYNOP), GOS	40 00 13N	006 33 27W
12781	0-20000-0-08231	CUENCA	40.07	-2.13	CUENCA	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBSN(S), GOS, RBCN	40 04 02N	002 07 55W
12782	0-20000-0-08289	CULLERA	39.18	-0.25	CULLERA	Surface land meteorological station (SYNOP), GOS	39 10 34N	000 15 04W
12783	0-20000-0-08157	DAROCA I	41.11	-1.41	DAROCA I	Surface land meteorological station (SYNOP), GOS	41 06 52N	001 24 36W
12784	0-724-0-0000000000008412	DOÑA MENCIA	37.56	-4.35	DOÑA MENCIA	Precipitation station, GOS	37 33 22N	004 21 14W
12785	0-724-0-0000000000008333	DON BENITO	38.96	-5.88	DON BENITO	Precipitation station, Surface land meteorological station (SYNOP), GOS	38 57 20N	005 52 49W
12786	0-724-0-0000000000008395	ECIJA	37.52	-5.08	ECIJA	Precipitation station, GOS	37 30 58N	005 05 06W
12787	0-20008-0-ARN	El Arenosillo	37.1	-6.73	El Arenosillo	Precipitation station, Radiation station, GAW Regional, GOS, AERONET	37 06 14N	006 44 03W
12788	0-724-0-0000000000008384	EL ARENOSILLO	37.1	-6.74	EL ARENOSILLO	Precipitation station, GOS	37 05 53N	006 44 17W
12789	0-724-0-0000000000008036	ELGOIBAR,IBERDROLA	43.21	-2.41	ELGOIBAR,IBERDROLA	Precipitation station, GOS	43 12 33N	002 24 48W
12790	0-724-100-0000000000008925	ERISTE, REFUGIO ANGEL ORUS	42.63	0.46	ERISTE, REFUGIO ANGEL ORUS	Cryosphere station, Precipitation station, GOS, GCW Contributing station	42 37 39N	000 27 26E
12791	0-724-0-0000000000008004	ESTACA DE BARES	43.79	-7.68	ESTACA DE BARES	Precipitation station, Surface land meteorological station (SYNOP), GOS	43 47 10N	007 41 05W
12792	0-724-0-0000000000008463	ESTEPONA	36.42	-5.16	ESTEPONA	Precipitation station, Surface land meteorological station (SYNOP), GOS	36 25 01N	005 09 18W
12793	0-724-100-0000000000008926	FANLO, REFUGIO DE GORIZ	42.66	0.01	FANLO, REFUGIO DE GORIZ	Cryosphere station, Precipitation station, GCW Contributing station, GOS	42 39 48N	000 00 54E
12794	0-724-0-0000000000008096	FORMIGAL-SARRIOS	42.76	-0.39	FORMIGAL-SARRIOS	Automatic weather station (AWS), Cryosphere station, Precipitation station, GOS, GCW CryoNet station	42 45 41N	000 23 33W
12795	0-20000-0-08364	FORTUNA	38.26	-1.19	FORTUNA	Surface land meteorological station (SYNOP), GOS	38 15 52N	001 11 23W
12796	0-724-0-0000000000008480	FUENGIROLA	36.54	-4.62	FUENGIROLA	Precipitation station, GOS	36 32 18N	004 37 06W
12797	0-20000-0-08014	GIJON-MUSEL	43.56	-5.7	GIJON-MUSEL	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	43 33 36N	005 42 02W
12798	0-20000-0-08184	GIRONA/COSTA BRAVA	41.91	2.76	GIRONA/COSTA BRAVA	Climatological station, Surface land meteorological station (SYNOP), GOS, CLIMAT(C), RBCN, RBSN(S)	41 54 42N	002 45 48E
12799	0-20000-0-08419	GRANADA/AEROPUERTO	37.19	-3.79	GRANADA/AEROPUERTO	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBCN, RBSN(S)	37 11 23N	003 47 22W
12800	0-20000-0-08420	GRANADA/BASE AEREA	37.14	-3.63	GRANADA/BASE AEREA	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	37 08 14N	003 37 53W
12801	0-724-0-0000000000008455	GRAZALEMA	36.76	-5.37	GRAZALEMA	Precipitation station, GOS	36 45 37N	005 22 26W
12802	0-20000-0-08226	GUADALAJARA	40.63	-3.15	GUADALAJARA	Surface land meteorological station (SYNOP), GOS	40 37 49N	003 09 00W
12803	0-724-0-0000000000008035	GÜEÑES	43.2	-3.1	GÜEÑES	Precipitation station, GOS	43 12 12N	003 06 17W
12804	0-724-0-0000000000008355	HELLÍN	38.54	-1.7	HELLÍN	Precipitation station, GOS	38 32 31N	001 42 11W
12805	0-724-0-0000000000008264	HERRERA DEL DUQUE	39.17	-5.06	HERRERA DEL DUQUE	Precipitation station, Surface land meteorological station (SYNOP), GOS	39 10 09N	005 03 44W
12806	0-724-0-0000000000008335	HINOJOSA DEL DUQUE	38.5	-5.12	HINOJOSA DEL DUQUE	Precipitation station, GOS	38 29 54N	005 07 17W
12807	0-20000-0-08383	HUELVA	37.28	-6.91	HUELVA	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), CLIMAT(C), RBSN(ST), RBCN, GOS	37 16 42N	006 54 42W
12808	0-724-0-0000000000008428	HUERCAL OVERA	37.39	-1.94	HUERCAL OVERA	Precipitation station, GOS	37 23 26N	001 56 37W
12809	0-20000-0-08094	HUESCA/PIRINEOS	42.08	-0.33	HUESCA/PIRINEOS	Surface land meteorological station (SYNOP), RBSN(S), GOS	42 05 00N	000 19 35W
12810	0-20000-0-08373	IBIZA/ES CODOLA	38.88	1.38	IBIZA/ES CODOLA	Climatological station, Surface land meteorological station (SYNOP), RBSN(S), RBCN, GOS, CLIMAT(C)	38 52 35N	001 23 04E
12811	0-724-0-0000000000008089	ILUNDAIN	42.78	-1.53	ILUNDAIN	Precipitation station, GOS	42 46 34N	001 31 57W
12812	0-724-0-0000000000008030	IRURITA	43.14	-1.54	IRURITA	Precipitation station, GOS	43 08 09N	001 32 34W
12813	0-20000-0-08912	ISABA,  EL FERIAL	42.96	-0.8	ISABA,  EL FERIAL	Surface land meteorological station (SYNOP), GOS	42 57 29N	000 48 00W
12814	0-724-0-0000000000008091	JACA	42.58	-0.55	JACA	Precipitation station, GOS	42 34 44N	000 32 49W
12815	0-20000-0-08417	JAEN (8417-0)	37.78	-3.81	JAEN (8417-0)	Climatological station, Surface land meteorological station (SYNOP), GOS, RBCN, CLIMAT(C), RBSN(S)	37 46 39N	003 48 32W
12816	0-724-0-0000000000008370	JÁVEA, AYUNTAMIENTO	38.78	0.17	JÁVEA, AYUNTAMIENTO	Precipitation station, Surface land meteorological station (SYNOP), GOS	38 47 03N	000 10 00E
12817	0-20000-0-08451	JEREZ DE LA FRONTERA AEROPUERTO	36.75	-6.06	JEREZ DE LA FRONTERA AEROPUERTO	Climatological station, Surface land meteorological station (SYNOP), RBCN, CLIMAT(C), RBSN(S), GOS	36 45 02N	006 03 21W
12818	0-724-0-0000000000008337	JEREZ DE LOS CABALLEROS	38.3	-6.76	JEREZ DE LOS CABALLEROS	Precipitation station, Surface land meteorological station (SYNOP), GOS	38 17 55N	006 45 54W
12819	0-20000-0-08001	LA CORUNA	43.37	-8.42	LA CORUNA	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), RBCN, RBSN(ST), GUAN, GOS, CLIMAT(C)	43 21 57N	008 25 17W
12820	0-20000-0-08002	LA CORUNA/ALVEDRO	43.31	-8.37	LA CORUNA/ALVEDRO	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	43 18 25N	008 22 19W
12821	0-724-0-0000000000008205	LA COVATILLA, ESTACIÓN DE ESQUÍ	40.36	-5.69	LA COVATILLA, ESTACIÓN DE ESQUÍ	Precipitation station, Surface land meteorological station (SYNOP), GOS	40 21 18N	005 41 23W
12822	0-724-0-0000000000008123	LAGUNAS DE SOMOZA	42.38	-6.2	LAGUNAS DE SOMOZA	Precipitation station, GOS	42 22 39N	006 11 48W
12823	0-724-0-0000000000008143	LA PINILLA, ESTACIÓN DE ESQUÍ	41.19	-3.48	LA PINILLA, ESTACIÓN DE ESQUÍ	Precipitation station, Surface land meteorological station (SYNOP), GOS	41 11 31N	003 28 30W
12824	0-724-0-0000000000008115	LA SEO D´URGELL	42.35	1.46	LA SEO D´URGELL	Precipitation station, GOS	42 21 17N	001 27 46E
12825	0-724-0-0000000000008024	LEKEITIO,FARO	43.38	-2.51	LEKEITIO,FARO	Precipitation station, GOS	43 22 37N	002 30 37W
12826	0-20000-0-08055	LEON/VIRGEN DEL CAMINO	42.59	-5.65	LEON/VIRGEN DEL CAMINO	Climatological station, Surface land meteorological station (SYNOP), GOS, RBSN(S), CLIMAT(C), RBCN	42 35 18N	005 39 04W
12827	0-724-0-0000000000008016	LLANES	43.42	-4.75	LLANES	Precipitation station, Surface land meteorological station (SYNOP), GOS	43 25 13N	004 44 53W
12828	0-20000-0-08171	LLEIDA	41.63	0.6	LLEIDA	Climatological station, Surface land meteorological station (SYNOP), GOS, RBCN, CLIMAT(C), RBSN(S)	41 37 34N	000 35 53E
12829	0-724-0-0000000000008336	LLERENA	38.23	-6.02	LLERENA	Precipitation station, Surface land meteorological station (SYNOP), GOS	38 13 54N	006 01 01W
12830	0-724-0-0000000000008304	LLUC	39.82	2.89	LLUC	Precipitation station, GOS	39 49 24N	002 53 09E
12831	0-20000-0-08308	LLUCMAYOR	39.38	2.78	LLUCMAYOR	Surface land meteorological station (SYNOP), GOS	39 22 47N	002 47 06E
12832	0-20000-0-08084	LOGRONO/AGONCILLO	42.45	-2.33	LOGRONO/AGONCILLO	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBCN, GOS, RBSN(S)	42 27 08N	002 19 52W
12833	0-724-0-0000000000008414	LOJA	37.16	-4.15	LOJA	Precipitation station, GOS	37 09 40N	004 09 10W
12834	0-724-0-0000000000008426	LORCA	37.65	-1.69	LORCA	Precipitation station, GOS	37 39 17N	001 41 14W
12835	0-20000-0-08008	LUGO/ROZAS	43.11	-7.46	LUGO/ROZAS	Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBSN(S)	43 06 41N	007 27 27W
12836	0-20000-0-08221	MADRID/BARAJAS	40.47	-3.56	MADRID/BARAJAS	Climatological station, Surface land meteorological station (SYNOP), GOS, RBCN, RBSN(S), CLIMAT(C)	40 28 00N	003 33 20W
12837	0-20001-0-08221	MADRID/BARAJAS RS	40.47	-3.58	MADRID/BARAJAS RS	Upper-air / Radiosonde station, RBSN(T), GOS	40 27 55N	003 34 47W
12838	0-20000-0-08223	MADRID/CUATRO VIENTOS	40.38	-3.79	MADRID/CUATRO VIENTOS	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	40 22 32N	003 47 10W
12839	0-724-0-0000000000008220	MADRID, C. UNIVERSITARIA	40.45	-3.72	MADRID, C. UNIVERSITARIA	Precipitation station, GOS	40 27 06N	003 43 27W
12840	0-20000-0-08220	MADRID/C. UNIVERSITARIA	40.45	-3.72	MADRID/C. UNIVERSITARIA	Surface land meteorological station (SYNOP), GOS	40 27 06N	003 43 27W
12841	0-724-0-0000000000008273	MADRIDEJOS	39.49	-3.53	MADRIDEJOS	Precipitation station, Surface land meteorological station (SYNOP), GOS	39 29 31N	003 31 42W
12842	0-20000-0-08224	MADRID/GETAFE	40.3	-3.72	MADRID/GETAFE	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	40 17 58N	003 43 20W
12843	0-724-0-0000000000008222	MADRID,RETIRO	40.41	-3.68	MADRID,RETIRO	Precipitation station, GOS	40 24 42N	003 40 41W
12844	0-20000-0-08222	MADRID, RETIRO	40.41	-3.68	MADRID, RETIRO	Climatological station, Surface land meteorological station (SYNOP), RBCN, CLIMAT(C), GOS	40 24 43N	003 40 41W
12845	0-20000-0-08227	MADRID/TORREJON	40.48	-3.44	MADRID/TORREJON	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	40 29 00N	003 26 37W
12846	0-20000-0-08482	MALAGA/AEROPUERTO	36.67	-4.48	MALAGA/AEROPUERTO	Climatological station, Surface land meteorological station (SYNOP), GOS, RBSN(S), RBCN, CLIMAT(C)	36 39 58N	004 28 56W
12847	0-724-0-0000000000008481	MÁLAGA,CMT	36.72	-4.48	MÁLAGA,CMT	Precipitation station, GOS	36 43 04N	004 28 54W
12848	0-724-0-0000000000008479	MÁLAGA,PUERTO	36.72	-4.42	MÁLAGA,PUERTO	Precipitation station, GOS	36 43 00N	004 25 11W
12849	0-20000-0-08302	MALLORCA-SON BONET	39.61	2.71	MALLORCA-SON BONET	Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GOS, RBSN(T)	39 36 21N	002 42 24E
12850	0-724-0-0000000000008174	MANRESA	41.72	1.84	MANRESA	Precipitation station, Surface land meteorological station (SYNOP), GOS	41 43 11N	001 50 25E
12851	0-724-0-0000000000008063	MEDINA DE POMAR	42.92	-3.48	MEDINA DE POMAR	Precipitation station, Surface land meteorological station (SYNOP), GOS	42 55 12N	003 28 57W
12852	0-20000-0-08314	MENORCA/AEROPUERTO	39.85	4.22	MENORCA/AEROPUERTO	Climatological station, Surface land meteorological station (SYNOP), RBCN, GOS, CLIMAT(C), RBSN(S)	39 51 17N	004 12 56E
12853	0-724-0-0000000000008331	MÉRIDA	38.92	-6.39	MÉRIDA	Precipitation station, GOS	38 54 57N	006 23 08W
12854	0-20000-0-08232	MOLINA DE ARAGON	40.84	-1.88	MOLINA DE ARAGON	Surface land meteorological station (SYNOP), GOS	40 50 40N	001 52 44W
12855	0-20000-0-08397	MORON DE LA FRONTERA	37.16	-5.61	MORON DE LA FRONTERA	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	37 09 52N	005 36 41W
12856	0-724-0-0000000000008485	MOTRIL,CLUB NAÚTICO	36.72	-3.53	MOTRIL,CLUB NAÚTICO	Precipitation station, GOS	36 43 22N	003 31 49W
12857	0-20000-0-08430	MURCIA	38.0	-1.17	MURCIA	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), RBCN, CLIMAT(C), RBSN(ST), GOS, GUAN	38 00 07N	001 10 15W
12858	0-20000-0-08429	MURCIA/AL CANTARILLA	37.96	-1.23	MURCIA/AL CANTARILLA	Surface land meteorological station (SYNOP), CLIMAT(C), GOS	37 57 28N	001 13 43W
12859	0-20000-0-08433	MURCIA/SAN JAVIER	37.79	-0.8	MURCIA/SAN JAVIER	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	37 47 20N	000 48 12W
12860	0-20000-0-08215	NAVACERRADA, PUERTO	40.79	-4.01	NAVACERRADA, PUERTO	Climatological station, Surface land meteorological station (SYNOP), GOS, CLIMAT(C), RBCN, GSN	40 47 35N	004 00 38W
12861	0-724-0-0000000000008254	NAVALMORAL DE LA MATA	39.95	-5.58	NAVALMORAL DE LA MATA	Precipitation station, Surface land meteorological station (SYNOP), GOS	39 56 45N	005 34 57W
12862	0-724-0-0000000000008206	NAVARREDONDA DE GREDOS	40.35	-5.14	NAVARREDONDA DE GREDOS	Precipitation station, GOS	40 21 01N	005 08 34W
12863	0-724-0-0000000000008032	NESTARES	42.99	-4.16	NESTARES	Precipitation station, GOS	42 59 30N	004 09 38W
12864	0-20000-0-08489	NIJAR	36.83	-2.08	NIJAR	Surface land meteorological station (SYNOP), GOS	36 49 57N	002 04 56W
12865	0-20000-0-08946	NURIA	42.39	2.16	NURIA	Surface land meteorological station (SYNOP), GOS	42 23 38N	002 09 20E
12866	0-724-0-0000000000008047	O CARBALLIÑO	42.42	-8.09	O CARBALLIÑO	Precipitation station, GOS	42 25 17N	008 05 33W
12867	0-724-0-0000000000008282	OLIVA	38.93	-0.1	OLIVA	Precipitation station, GOS	38 55 44N	000 05 45W
12868	0-20000-0-08048	ORENSE	42.33	-7.86	ORENSE	Climatological station, Surface land meteorological station (SYNOP), GOS, RBCN, CLIMAT(C)	42 19 31N	007 51 35W
12869	0-20000-0-08015	OVIEDO	43.35	-5.87	OVIEDO	Climatological station, Surface land meteorological station (SYNOP), GOS, RBCN, RBSN(S), CLIMAT(C)	43 21 12N	005 52 27W
12870	0-724-0-0000000000008039	PADRÓN	42.74	-8.63	PADRÓN	Precipitation station, GOS	42 44 18N	008 37 38W
12871	0-724-0-0000000000008031	PAJARES - VALGRANDE	42.98	-5.78	PAJARES - VALGRANDE	Precipitation station, GOS	42 58 43N	005 46 35W
12872	0-724-0-0000000000008149	PALACIOS DE LA SIERRA	41.96	-3.13	PALACIOS DE LA SIERRA	Precipitation station, Surface land meteorological station (SYNOP), GOS	41 57 35N	003 07 54W
12873	0-20000-0-08072	PALENCIA-AUTILLA PINO	42.0	-4.6	PALENCIA-AUTILLA PINO	Precipitation station, Surface land meteorological station (SYNOP), GOS	41 59 44N	004 36 10W
12874	0-20000-0-08301	PALMA DE MALLORCA, CMT	39.56	2.63	PALMA DE MALLORCA, CMT	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	39 33 19N	002 37 31E
