	station_id	WMO_id	station_name	latitude	longitude
1751	4516	-999	Saint-Raphaël base	43.416	6.75
1752	6021	-999	Saint Denis Le Mât de Vigie	-20.884	55.431
1753	6028	07510	Bordeaux-Mérignac	44.831	-0.691
1754	6029	07510	Bordeaux-Mérignac	44.831	-0.691
1755	6030	07510	Bordeaux-Mérignac	44.831	-0.691
1756	6031	07510	Bordeaux-Mérignac	44.831	-0.691
1757	6032	07510	Bordeaux-Mérignac	44.831	-0.691
1758	6034	07510	Bordeaux-Mérignac	44.831	-0.691
1759	6058	81405	Rochambeau	4.822	-52.365
1760	6060	81401	Saint-Laurent-Maroni	5.485	-54.031
1761	6061	81401	Saint-Laurent-Maroni	5.485	-54.031
1762	6067	61996	Base Martin de Viviès	-37.795	77.569
1763	8001	78926	Fort de France-Desaix	14.617	-61.063
1764	8040		Poitiers-Biard	46.593	0.314
1765	8047	07510	Bordeaux-Mérignac	44.831	-0.691
1766	8048	07510	Bordeaux-Mérignac	44.831	-0.691
