
########################################################################################
# This file contains data retrieved from the CDS https://cds.climate.copernicus.eu/cdsapp#!/dataset/insitu-observations-igra-baseline-network
# This is a C3S product under the following licences:
# #     - licence-to-use-copernicus-products
#     - igra-data-policy
# This is a CSV file following the CDS convention cdm-lev
# Data source: IGRA_H
# Version: v1
# Time extent: 20090421 - 20090421
# Geographic area: global
# Variables selected and units
# #	air_temperature [ K ]
########################################################################################
station_name,radiosonde_code,sensor_model,report_timestamp,actual_time,report_id,longitude,latitude,height_of_station_above_sea_level,air_pressure,air_temperature
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,64330,261.55
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,57910,258.35
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,50000,250.85
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,47680,248.75
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,46210,247.25
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,45640,246.65
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,44090,244.65
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,40000,239.85
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,37280,235.55
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,30000,222.85
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,25000,212.35
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,22960,208.55
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,22510,209.65
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,21910,212.65
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,20000,215.35
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,18380,217.65
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,17490,218.25
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,16710,217.35
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,16090,218.35
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,15550,218.35
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,15310,219.45
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,15000,219.55
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,12400,216.75
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,12020,216.85
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,11530,218.05
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,10920,216.35
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,10520,217.85
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,10000,218.05
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,9840,217.55
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,9600,218.45
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,9150,217.65
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,8770,219.15
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,8300,219.65
USM00070308,51,VIZ-B2 (United States),2009-04-21 12:00:00+00,2009-04-21 11:08:00+00,11263846,-170.217,57.15,10,7700,219.05
