station_id	source_uid	source_name	descriptionDataset	data_repository_ftp	wmo_id	station name	lat	lon	elev	fips_code	country	continent	station_data_policy	station_data_type	data_update_status	station_metadata_link	timestep	ver	obs_freq	obs_time_GMT	Temperature_start_year	Temperature_end_year	Wind_speed_start_year	Wind_speed_end_year	Wind_direction_start_year	Wind_direction_end_year	Dew_Point_Temperature_start_year	Dew_Point_Temperature_end_year	Frost_Point_Temperature_start_year	Frost_Point_Temperature_end_year	Relative_humidity_start_year	Relative_humidity_end_year	Ozone_concentration_start_year	Ozone_concentration_end_year	Geopotential_height_start_year	Geopotential_height_end_year	Obs_altitude_start_year	Obs_altitude_end_year	Air_pressure_start_year	Air_pressure_end_year	pointOfContact_Organisation	pointOfContact_ContactName	pointOfContact_Position	pointOfContact_MailAddress	principalInvestigator_Name	principalInvestigator_MailAddress	principalInvestigator_OnlineResource	revisionDate	creationDate	metadataStandard	alternativeMetadataReference_Title	alternativeMetadataReference_OnlineResource	referenceSystem	data_Identification	abstract	purpose	originator_Organisation	originator_Name	originator_Position	originator_MailAddress	applicationArea	stationDescription	startOfOperation	spatialExtent	spatialExtent	maintenanceAndUpdateFrequency	dataCentre	observedVariable-measurand_domain	stationPlatformModel	observedVariable-measurand_variable	stationPlatformType	temporal	featureType	useConstraints	otherConstraints	LanguageCode	characterEncoding	observedVariable-measurand_subdomain	measurementUnit_name	measurementUnit_abbreviation	temporalExtent	representativenessOfObservation	programmeNetworkAffiliation_Definition	regionOfOriginOfData	territoryOfOriginOfData_Name	territoryOfOriginOfData_ISO3CountryCode	stationPlatformUniqueIdentifier	coordinatesSourceDevice	stationStatus	sourceOfObservation	measurementObservingMethod	instrumentSpecifications	instrumentOperatingStatus	coordinatesSourceDevice	statusOfObservation	dataFormat	versionOfDataFormat	aggregationPeriod	referenceTime	qualityFlag_BUFR	qualityFlag_OGC	qualityFlaggingSystem	traceability	network_Names	network_IDs	measurementOriginalUnit_name
17130	IGRA	IGRA		IGRA			39.950	32.883	891.0														1949-01-01	2019-12-31																																	x												35		101																																			
17195	IGRA	IGRA		IGRA			38.817	35.433	1054.0														1973-01-01	1982-12-31																																	x												35		101																																			
17196	IGRA	IGRA		IGRA			38.683	35.483	1096.0														2016-01-01	2019-12-31																																	x												35		101																																			
17220	IGRA	IGRA		IGRA			38.433	27.167	25.0														1952-01-01	2019-12-31																																	x												35		101																																			
17240	IGRA	IGRA		IGRA			37.750	30.550	997.0														1970-01-01	2019-12-31																																	x												35		101																																			
17281	IGRA	IGRA		IGRA			37.900	40.200	675.0														1953-01-01	2019-12-31																																	x												35		101																																			
17300	IGRA	IGRA		IGRA			36.867	30.733	54.0														1973-01-01	1979-12-31																																	x												35		101																																			
17351	IGRA	IGRA		IGRA			36.983	35.350	27.0														1986-01-01	2019-12-31																																	x												35		101																																			
91643	IGRA	IGRA		IGRA			-8.517	179.217	1.0														1973-01-01	2019-12-31																																	x												35		101																																			
46689	IGRA	IGRA		IGRA			26.150	119.950	30.0														1973-01-01	1998-12-31																																	x												35		101																																			
46697	IGRA	IGRA		IGRA			25.067	121.233	45.0														1955-01-01	1984-12-31																																	x												35		101																																			
46699	IGRA	IGRA		IGRA			23.983	121.600	19.0														1973-01-01	2012-12-31																																	x												35		101																																			
46734	IGRA	IGRA		IGRA			23.583	119.617	31.0														1954-01-01	2012-12-31																																	x												35		101																																			
46736	IGRA	IGRA		IGRA			24.433	118.433	12.0														1960-01-01	1999-12-31																																	x												35		101																																			
46743	IGRA	IGRA		IGRA			22.950	120.217	16.0														1977-01-01	1993-12-31																																	x												35		101																																			
46746	IGRA	IGRA		IGRA			23.467	120.383	25.0														1977-01-01	1994-12-31																																	x												35		101																																			
46747	IGRA	IGRA		IGRA			22.467	120.433	8.0														1957-01-01	1998-12-31																																	x												35		101																																			
46750	IGRA	IGRA		IGRA			22.667	120.450	24.0														1977-01-01	2012-12-31																																	x												35		101																																			
46751	IGRA	IGRA		IGRA			24.183	120.650	112.0														1978-01-01	1992-12-31																																	x												35		101																																			
46780	IGRA	IGRA		IGRA			22.683	121.500	280.0														1986-01-01	2012-12-31																																	x												35		101																																			
46810	IGRA	IGRA		IGRA			20.717	116.717	3.0														1973-01-01	2012-12-31																																	x												35		101																																			
46902	IGRA	IGRA		IGRA			10.717	115.833	5.0														1973-01-01	1998-12-31																																	x												35		101																																			
58968	IGRA	IGRA		IGRA			25.033	121.517	9.0														1957-01-01	2019-12-31																																	x												35		101																																			
59559	IGRA	IGRA		IGRA			22.000	120.750	24.0														1954-01-01	1964-12-31																																	x												35		101																																			
38392	IGRA	IGRA		IGRA			41.833	59.983	87.0														1946-01-01	1997-12-31																																	x												35		101																																			
38507	IGRA	IGRA		IGRA			40.033	52.983	90.0														1958-01-01	2015-12-31																																	x												35		101																																			
38687	IGRA	IGRA		IGRA			39.083	63.600	190.0														1949-01-01	1994-12-31																																	x												35		101																																			
38750	IGRA	IGRA		IGRA			37.467	53.967	-22.0														1950-01-01	1993-12-31																																	x												35		101																																			
38880	IGRA	IGRA		IGRA			37.987	58.361	211.0														1940-01-01	1997-12-31																																	x												35		101																																			
38989	IGRA	IGRA		IGRA			35.900	62.967	375.0														1951-01-01	1996-12-31																																	x												35		101																																			
63729	IGRA	IGRA		IGRA			-1.333	31.817	1143.0														1965-01-01	1979-12-31																																	x												35		101																																			
63756	IGRA	IGRA		IGRA			-2.467	32.917	1140.0														1973-01-01	1979-12-31																																	x												35		101																																			
63791	IGRA	IGRA		IGRA			-3.417	37.067	896.0														1974-01-01	1981-12-31																																	x												35		101																																			
63801	IGRA	IGRA		IGRA			-4.883	29.667	824.0														1977-01-01	1978-12-31																																	x												35		101																																			
63818	IGRA	IGRA		IGRA			-4.883	38.283	511.0														1973-01-01	1974-12-31																																	x												35		101																																			
63832	IGRA	IGRA		IGRA			-5.083	32.833	1182.0														1974-01-01	1988-12-31																																	x												35		101																																			
63844	IGRA	IGRA		IGRA			-5.083	39.067	35.0														1973-01-01	1986-12-31																																	x												35		101																																			
63862	IGRA	IGRA		IGRA			-6.167	35.767	1120.0														1973-01-01	1979-12-31																																	x												35		101																																			
63866	IGRA	IGRA		IGRA			-6.833	37.650	526.0														1973-01-01	1974-12-31																																	x												35		101																																			
63887	IGRA	IGRA		IGRA			-7.633	35.767	1428.0														1973-01-01	1980-12-31																																	x												35		101																																			
63894	IGRA	IGRA		IGRA			-6.867	39.200	55.0														1963-01-01	2013-12-31																																	x												35		101																																			
63932	IGRA	IGRA		IGRA			-8.933	33.467	1758.0														1973-01-01	1989-12-31																																	x												35		101																																			
78988	IGRA	IGRA		IGRA			12.200	-68.967	8.0														1956-01-01	2019-12-31																																	x												35		101																																			
63654	IGRA	IGRA		IGRA			1.683	31.717	1147.0														1973-01-01	1976-12-31																																	x												35		101																																			
63658	IGRA	IGRA		IGRA			1.717	33.617	1123.0														1973-01-01	1974-12-31																																	x												35		101																																			
63674	IGRA	IGRA		IGRA			0.183	30.100	961.0														1973-01-01	1976-12-31																																	x												35		101																																			
63684	IGRA	IGRA		IGRA			0.683	34.167	1171.0														1973-01-01	1977-12-31																																	x												35		101																																			
63702	IGRA	IGRA		IGRA			-0.617	30.650	1413.0														1973-01-01	1973-12-31																																	x												35		101																																			
63705	IGRA	IGRA		IGRA			0.050	32.450	1155.0														1959-01-01	2018-12-31																																	x												35		101																																			
03005	IGRA	IGRA		IGRA			60.139	-1.185	82.0														1941-01-01	2019-12-31																																	x												35		101																																			
03023	IGRA	IGRA		IGRA			57.358	-7.385	4.0														1998-01-01	2019-12-31																																	x												35		101																																			
03026	IGRA	IGRA		IGRA			58.217	-6.317	9.0														1949-01-01	2002-12-31																																	x												35		101																																			
03066	IGRA	IGRA		IGRA			57.650	-3.567	7.0														1993-01-01	2004-12-31																																	x												35		101																																			
03091	IGRA	IGRA		IGRA			57.200	-2.217	65.0														1989-01-01	1999-12-31																																	x												35		101																																			
03162	IGRA	IGRA		IGRA			55.317	-3.200	242.0														1999-01-01	2000-12-31																																	x												35		101																																			
03170	IGRA	IGRA		IGRA			56.433	-2.867	4.0														1959-01-01	1992-12-31																																	x												35		101																																			
03171	IGRA	IGRA		IGRA			56.383	-2.867	12.0														1949-01-01	2002-12-31																																	x												35		101																																			
03238	IGRA	IGRA		IGRA			55.020	-1.882	142.0														2002-01-01	2019-12-31																																	x												35		101																																			
03240	IGRA	IGRA		IGRA			55.417	-1.600	23.0														1992-01-01	2002-12-31																																	x												35		101																																			
03257	IGRA	IGRA		IGRA			54.300	-1.533	40.0														1990-01-01	2000-12-31																																	x												35		101																																			
03322	IGRA	IGRA		IGRA			53.550	-2.917	54.0														1949-01-01	1996-12-31																																	x												35		101																																			
03354	IGRA	IGRA		IGRA			53.006	-1.251	117.0														1998-01-01	2019-12-31																																	x												35		101																																			
03377	IGRA	IGRA		IGRA			53.167	-0.517	70.0														1989-01-01	2005-12-31																																	x												35		101																																			
03414	IGRA	IGRA		IGRA			52.800	-2.667	76.0														1997-01-01	2000-12-31																																	x												35		101																																			
03496	IGRA	IGRA		IGRA			52.670	1.680	13.0														1951-01-01	2001-12-31																																	x												35		101																																			
03501	IGRA	IGRA		IGRA			52.417	-4.000	92.0														1998-01-01	2001-12-31																																	x												35		101																																			
03502	IGRA	IGRA		IGRA			52.139	-4.571	133.0														1969-01-01	2019-12-31																																	x												35		101																																			
03559	IGRA	IGRA		IGRA			52.104	-0.421	29.0														1996-01-01	2019-12-31																																	x												35		101																																			
03590	IGRA	IGRA		IGRA			52.117	0.967	87.0														1999-01-01	2006-12-31																																	x												35		101																																			
03649	IGRA	IGRA		IGRA			51.750	-1.583	88.0														1992-01-01	2005-12-31																																	x												35		101																																			
03693	IGRA	IGRA		IGRA			51.555	0.827	2.0														1966-01-01	2010-12-31																																	x												35		101																																			
03715	IGRA	IGRA		IGRA			51.400	-3.350	67.0														1989-01-01	1997-12-31																																	x												35		101																																			
03743	IGRA	IGRA		IGRA			51.202	-1.806	132.0														1942-01-01	2019-12-31																																	x												35		101																																			
03774	IGRA	IGRA		IGRA			51.083	-0.217	143.0														1953-01-01	1992-12-31																																	x												35		101																																			
03808	IGRA	IGRA		IGRA			50.218	-5.327	87.0														1949-01-01	2019-12-31																																	x												35		101																																			
03882	IGRA	IGRA		IGRA			50.899	0.317	52.0														1993-01-01	2019-12-31																																	x												35		101																																			
03917	IGRA	IGRA		IGRA			54.650	-6.217	66.0														1949-01-01	1962-12-31																																	x												35		101																																			
03918	IGRA	IGRA		IGRA			54.500	-6.333	18.0														2002-01-01	2019-12-31																																	x												35		101																																			
03920	IGRA	IGRA		IGRA			54.480	-6.100	37.0														1962-01-01	2002-12-31																																	x												35		101																																			
33966	IGRA	IGRA		IGRA			45.046	34.599	204.6														2011-01-01	2013-12-31																																	x												35		101																																			
03371	IGRA	IGRA		IGRA			44.620	33.530	8.0														1939-01-01	1949-12-31																																	x												35		101																																			
33317	IGRA	IGRA		IGRA			50.167	27.033	277.0														1957-01-01	2019-12-31																																	x												35		101																																			
33345	IGRA	IGRA		IGRA			50.400	30.567	166.0														1939-01-01	2019-12-31																																	x												35		101																																			
33393	IGRA	IGRA		IGRA			49.817	23.950	319.0														1947-01-01	2019-12-31																																	x												35		101																																			
33506	IGRA	IGRA		IGRA			49.600	34.550	159.0														1947-01-01	1949-12-31																																	x												35		101																																			
33631	IGRA	IGRA		IGRA			48.633	22.267	118.0														1953-01-01	2008-12-31																																	x												35		101																																			
33658	IGRA	IGRA		IGRA			48.367	25.900	242.0														1950-01-01	2018-12-31																																	x												35		101																																			
33791	IGRA	IGRA		IGRA			48.033	33.217	123.0														1949-01-01	2019-12-31																																	x												35		101																																			
33837	IGRA	IGRA		IGRA			46.433	30.767	42.0														1939-01-01	2019-12-31																																	x												35		101																																			
33946	IGRA	IGRA		IGRA			44.683	34.133	180.0														1950-01-01	2010-12-31																																	x												35		101																																			
34300	IGRA	IGRA		IGRA			49.967	36.133	154.0														1939-01-01	2019-12-31																																	x												35		101																																			
0KRPD	IGRA	IGRA		IGRA			45.417	-91.767	337.0														2003-01-01	2006-12-31																																	x												35		101																																			
70026	IGRA	IGRA		IGRA			71.289	-156.783	11.9														1932-01-01	2019-12-31																																	x												35		101																																			
70027	IGRA	IGRA		IGRA			71.317	-156.617	11.0														2008-01-01	2008-12-31																																	x												35		101																																			
70086	IGRA	IGRA		IGRA			70.133	-143.633	11.9														1953-01-01	1988-12-31																																	x												35		101																																			
70133	IGRA	IGRA		IGRA			66.886	-162.613	5.0														1942-01-01	2019-12-31																																	x												35		101																																			
70194	IGRA	IGRA		IGRA			66.567	-145.267	135.0														1976-01-01	1978-12-31																																	x												35		101																																			
70200	IGRA	IGRA		IGRA			64.507	-165.435	6.5														1930-01-01	2019-12-31																																	x												35		101																																			
70204	IGRA	IGRA		IGRA			63.850	-171.600	10.0														1942-01-01	1953-12-31																																	x												35		101																																			
70219	IGRA	IGRA		IGRA			60.785	-161.840	33.0														1940-01-01	2019-12-31																																	x												35		101																																			
70231	IGRA	IGRA		IGRA			62.958	-155.598	103.0														1942-01-01	2019-12-31																																	x												35		101																																			
70261	IGRA	IGRA		IGRA			64.816	-147.877	133.7														1930-01-01	2019-12-31																																	x												35		101																																			
70267	IGRA	IGRA		IGRA			64.000	-145.733	391.0														1957-01-01	1993-12-31																																	x												35		101																																			
70270	IGRA	IGRA		IGRA			61.267	-149.650	115.0														1982-01-01	2006-12-31																																	x												35		101																																			
70273	IGRA	IGRA		IGRA			61.157	-149.986	52.1														1938-01-01	2019-12-31																																	x												35		101																																			
70291	IGRA	IGRA		IGRA			62.970	-141.960	524.0														1942-01-01	1955-12-31																																	x												35		101																																			
70308	IGRA	IGRA		IGRA			57.150	-170.217	10.0														1944-01-01	2019-12-31																																	x												35		101																																			
70316	IGRA	IGRA		IGRA			55.201	-162.716	25.3														1946-01-01	2019-12-31																																	x												35		101																																			
70326	IGRA	IGRA		IGRA			58.679	-156.668	8.4														1953-01-01	2019-12-31																																	x												35		101																																			
70350	IGRA	IGRA		IGRA			57.743	-152.487	5.0														1946-01-01	2019-12-31																																	x												35		101																																			
70361	IGRA	IGRA		IGRA			59.517	-139.667	10.7														1942-01-01	2019-12-31																																	x												35		101																																			
70381	IGRA	IGRA		IGRA			58.370	-134.580	6.0														1931-01-01	1953-12-31																																	x												35		101																																			
70398	IGRA	IGRA		IGRA			55.039	-131.578	34.7														1942-01-01	2019-12-31																																	x												35		101																																			
70409	IGRA	IGRA		IGRA			52.800	173.160	27.0														1947-01-01	1958-12-31																																	x												35		101																																			
70414	IGRA	IGRA		IGRA			52.717	174.100	29.0														1946-01-01	2019-12-31																																	x												35		101																																			
70439	IGRA	IGRA		IGRA			51.383	179.250	67.1														1944-01-01	1965-12-31																																	x												35		101																																			
70454	IGRA	IGRA		IGRA			51.883	-176.650	4.0														1943-01-01	1996-12-31																																	x												35		101																																			
70485	IGRA	IGRA		IGRA			53.380	-167.900	40.0														1944-01-01	1950-12-31																																	x												35		101																																			
70489	IGRA	IGRA		IGRA			53.900	-166.530	7.0														1950-01-01	1954-12-31																																	x												35		101																																			
72201	IGRA	IGRA		IGRA			24.553	-81.789	13.4														1919-01-01	2019-12-31																																	x												35		101																																			
72202	IGRA	IGRA		IGRA			25.754	-80.383	4.3														1945-01-01	2019-12-31																																	x												35		101																																			
72203	IGRA	IGRA		IGRA			26.685	-80.099	7.3														1943-01-01	1995-12-31																																	x												35		101																																			
72206	IGRA	IGRA		IGRA			30.484	-81.701	10.1														1926-01-01	2019-12-31																																	x												35		101																																			
72208	IGRA	IGRA		IGRA			32.895	-80.028	13.3														1932-01-01	2019-12-31																																	x												35		101																																			
72210	IGRA	IGRA		IGRA			27.705	-82.401	13.1														1931-01-01	2019-12-31																																	x												35		101																																			
72213	IGRA	IGRA		IGRA			31.250	-82.400	43.3														1942-01-01	1995-12-31																																	x												35		101																																			
72214	IGRA	IGRA		IGRA			30.446	-84.299	52.8														1940-01-01	2019-12-31																																	x												35		101																																			
72215	IGRA	IGRA		IGRA			33.356	-84.567	244.9														1994-01-01	2019-12-31																																	x												35		101																																			
72216	IGRA	IGRA		IGRA			31.580	-84.120	61.0														1956-01-01	1960-12-31																																	x												35		101																																			
72220	IGRA	IGRA		IGRA			29.733	-85.033	6.0														1948-01-01	1991-12-31																																	x												35		101																																			
72221	IGRA	IGRA		IGRA			30.483	-86.517	29.0														1938-01-01	2019-12-31																																	x												35		101																																			
72222	IGRA	IGRA		IGRA			30.350	-87.317	8.5														1946-01-01	1965-12-31																																	x												35		101																																			
72224	IGRA	IGRA		IGRA			29.683	-85.350	3.0														1961-01-01	1970-12-31																																	x												35		101																																			
72225	IGRA	IGRA		IGRA			32.333	-84.833	130.0														1969-01-01	1989-12-31																																	x												35		101																																			
72226	IGRA	IGRA		IGRA			32.300	-86.400	64.0														1919-01-01	1974-12-31																																	x												35		101																																			
72228	IGRA	IGRA		IGRA			33.567	-86.750	192.0														1939-01-01	1980-12-31																																	x												35		101																																			
72229	IGRA	IGRA		IGRA			32.900	-87.250	55.2														1974-01-01	1994-12-31																																	x												35		101																																			
72230	IGRA	IGRA		IGRA			33.179	-86.782	174.0														1994-01-01	2019-12-31																																	x												35		101																																			
72231	IGRA	IGRA		IGRA			29.980	-90.250	3.0														1926-01-01	1950-12-31																																	x												35		101																																			
72232	IGRA	IGRA		IGRA			29.333	-89.400	0.0														1950-01-01	1988-12-31																																	x												35		101																																			
72233	IGRA	IGRA		IGRA			30.337	-89.825	9.9														1988-01-01	2019-12-31																																	x												35		101																																			
72235	IGRA	IGRA		IGRA			32.319	-90.080	90.7														1932-01-01	2019-12-31																																	x												35		101																																			
72238	IGRA	IGRA		IGRA			33.480	-90.980	40.0														1942-01-01	1954-12-31																																	x												35		101																																			
72239	IGRA	IGRA		IGRA			31.033	-93.033	110.0														1976-01-01	1989-12-31																																	x												35		101																																			
72240	IGRA	IGRA		IGRA			30.125	-93.216	4.8														1940-01-01	2019-12-31																																	x												35		101																																			
72243	IGRA	IGRA		IGRA			29.967	-95.350	33.0														1971-01-01	1979-12-31																																	x												35		101																																			
72244	IGRA	IGRA		IGRA			30.630	-96.480	82.0														1954-01-01	1958-12-31																																	x												35		101																																			
72247	IGRA	IGRA		IGRA			32.350	-94.650	124.1														1975-01-01	1995-12-31																																	x												35		101																																			
72248	IGRA	IGRA		IGRA			32.451	-93.841	85.1														1949-01-01	2019-12-31																																	x												35		101																																			
72249	IGRA	IGRA		IGRA			32.835	-97.299	195.2														1937-01-01	2019-12-31																																	x												35		101																																			
72250	IGRA	IGRA		IGRA			25.917	-97.419	7.1														1929-01-01	2019-12-31																																	x												35		101																																			
72251	IGRA	IGRA		IGRA			27.779	-97.506	14.8														1953-01-01	2019-12-31																																	x												35		101																																			
72253	IGRA	IGRA		IGRA			29.533	-98.467	242.6														1939-01-01	1966-12-31																																	x												35		101																																			
72255	IGRA	IGRA		IGRA			28.850	-96.917	32.6														1942-01-01	1989-12-31																																	x												35		101																																			
72256	IGRA	IGRA		IGRA			31.617	-97.217	157.0														1940-01-01	1976-12-31																																	x												35		101																																			
72257	IGRA	IGRA		IGRA			31.100	-97.717	282.0														1969-01-01	1991-12-31																																	x												35		101																																			
72260	IGRA	IGRA		IGRA			32.217	-98.183	399.0														1973-01-01	1994-12-31																																	x												35		101																																			
72261	IGRA	IGRA		IGRA			29.374	-100.918	314.0														1954-01-01	2019-12-31																																	x												35		101																																			
72263	IGRA	IGRA		IGRA			31.417	-100.400	573.0														1942-01-01	1970-12-31																																	x												35		101																																			
72264	IGRA	IGRA		IGRA			30.367	-104.017	1481.0														1929-01-01	1959-12-31																																	x												35		101																																			
72265	IGRA	IGRA		IGRA			31.942	-102.189	874.9														1930-01-01	2019-12-31																																	x												35		101																																			
72266	IGRA	IGRA		IGRA			32.417	-99.683	545.3														1935-01-01	1973-12-31																																	x												35		101																																			
72267	IGRA	IGRA		IGRA			33.650	-101.817	988.0														1950-01-01	1964-12-31																																	x												35		101																																			
72268	IGRA	IGRA		IGRA			33.300	-104.533	1118.0														1944-01-01	1978-12-31																																	x												35		101																																			
72269	IGRA	IGRA		IGRA			32.400	-106.367	1216.0														1949-01-01	1993-12-31																																	x												35		101																																			
72273	IGRA	IGRA		IGRA			31.583	-110.333	1428.0														1955-01-01	1995-12-31																																	x												35		101																																			
72274	IGRA	IGRA		IGRA			32.228	-110.956	751.4														1932-01-01	2019-12-31																																	x												35		101																																			
72278	IGRA	IGRA		IGRA			33.433	-112.200	344.0														1948-01-01	1998-12-31																																	x												35		101																																			
72280	IGRA	IGRA		IGRA			32.650	-114.600	63.0														1929-01-01	2004-12-31																																	x												35		101																																			
72281	IGRA	IGRA		IGRA			32.817	-115.683	-18.0														1962-01-01	1991-12-31																																	x												35		101																																			
72293	IGRA	IGRA		IGRA			32.833	-117.117	133.5														1946-01-01	2019-12-31																																	x												35		101																																			
72295	IGRA	IGRA		IGRA			33.933	-118.400	32.0														1926-01-01	1979-12-31																																	x												35		101																																			
72297	IGRA	IGRA		IGRA			33.820	-118.150	20.0														1943-01-01	1956-12-31																																	x												35		101																																			
72303	IGRA	IGRA		IGRA			35.167	-79.033	61.0														1919-01-01	1990-12-31																																	x												35		101																																			
72304	IGRA	IGRA		IGRA			35.267	-75.550	7.6														1941-01-01	1994-12-31																																	x												35		101																																			
72305	IGRA	IGRA		IGRA			34.776	-76.877	11.0														1994-01-01	2019-12-31																																	x												35		101																																			
72306	IGRA	IGRA		IGRA			35.867	-78.783	134.0														1941-01-01	1974-12-31																																	x												35		101																																			
72308	IGRA	IGRA		IGRA			36.883	-76.200	9.0														1940-01-01	1965-12-31																																	x												35		101																																			
72311	IGRA	IGRA		IGRA			33.950	-83.317	244.8														1955-01-01	1994-12-31																																	x												35		101																																			
72317	IGRA	IGRA		IGRA			36.098	-79.943	276.5														1928-01-01	2019-12-31																																	x												35		101																																			
72318	IGRA	IGRA		IGRA			37.204	-80.414	639.4														1995-01-01	2019-12-31																																	x												35		101																																			
72326	IGRA	IGRA		IGRA			35.817	-83.983	299.0														1927-01-01	1973-12-31																																	x												35		101																																			
72327	IGRA	IGRA		IGRA			36.247	-86.562	180.2														1937-01-01	2019-12-31																																	x												35		101																																			
72340	IGRA	IGRA		IGRA			34.835	-92.259	173.2														1947-01-01	2019-12-31																																	x												35		101																																			
72344	IGRA	IGRA		IGRA			35.333	-94.367	141.1														1953-01-01	1964-12-31																																	x												35		101																																			
72349	IGRA	IGRA		IGRA			36.883	-93.900	438.9														1970-01-01	1995-12-31																																	x												35		101																																			
72351	IGRA	IGRA		IGRA			33.980	-98.500	309.0														1950-01-01	1950-12-31																																	x												35		101																																			
72352	IGRA	IGRA		IGRA			34.650	-99.267	420.0														1954-01-01	1961-12-31																																	x												35		101																																			
72353	IGRA	IGRA		IGRA			35.383	-97.600	398.0														1926-01-01	1989-12-31																																	x												35		101																																			
72355	IGRA	IGRA		IGRA			34.650	-98.400	360.0														1918-01-01	2008-12-31																																	x												35		101																																			
72356	IGRA	IGRA		IGRA			36.200	-95.883	195.0														1931-01-01	1975-12-31																																	x												35		101																																			
72357	IGRA	IGRA		IGRA			35.181	-97.438	344.9														1974-01-01	2019-12-31																																	x												35		101																																			
72363	IGRA	IGRA		IGRA			35.233	-101.709	1095.0														1932-01-01	2019-12-31																																	x												35		101																																			
72364	IGRA	IGRA		IGRA			31.873	-106.698	1254.0														1932-01-01	2019-12-31																																	x												35		101																																			
72365	IGRA	IGRA		IGRA			35.038	-106.622	1619.0														1931-01-01	2019-12-31																																	x												35		101																																			
72374	IGRA	IGRA		IGRA			35.028	-110.721	1489.3														1931-01-01	1995-12-31																																	x												35		101																																			
72376	IGRA	IGRA		IGRA			35.230	-111.822	2179.0														1995-01-01	2019-12-31																																	x												35		101																																			
72381	IGRA	IGRA		IGRA			34.917	-117.900	705.0														1942-01-01	2019-12-31																																	x												35		101																																			
72383	IGRA	IGRA		IGRA			34.750	-118.733	1379.0														1932-01-01	1975-12-31																																	x												35		101																																			
72385	IGRA	IGRA		IGRA			36.950	-116.050	1196.9														1956-01-01	1996-12-31																																	x												35		101																																			
72387	IGRA	IGRA		IGRA			36.621	-116.028	1007.1														1951-01-01	2010-12-31																																	x												35		101																																			
72388	IGRA	IGRA		IGRA			36.050	-115.183	697.2														1935-01-01	2019-12-31																																	x												35		101																																			
72389	IGRA	IGRA		IGRA			36.767	-119.717	100.0														1929-01-01	1974-12-31																																	x												35		101																																			
72391	IGRA	IGRA		IGRA			34.117	-119.117	4.0														1948-01-01	2018-12-31																																	x												35		101																																			
72393	IGRA	IGRA		IGRA			34.750	-120.567	121.0														1958-01-01	2019-12-31																																	x												35		101																																			
72394	IGRA	IGRA		IGRA			34.900	-120.450	73.0														1947-01-01	1959-12-31																																	x												35		101																																			
72401	IGRA	IGRA		IGRA			37.500	-77.333	54.0														1942-01-01	1975-12-31																																	x												35		101																																			
72402	IGRA	IGRA		IGRA			37.933	-75.483	12.2														1963-01-01	2019-12-31																																	x												35		101																																			
72403	IGRA	IGRA		IGRA			38.977	-77.486	88.4														1960-01-01	2019-12-31																																	x												35		101																																			
72405	IGRA	IGRA		IGRA			38.850	-77.033	20.0														1919-01-01	1973-12-31																																	x												35		101																																			
72407	IGRA	IGRA		IGRA			39.450	-74.667	22.9														1980-01-01	1994-12-31																																	x												35		101																																			
72408	IGRA	IGRA		IGRA			39.883	-75.250	9.0														1940-01-01	1975-12-31																																	x												35		101																																			
72409	IGRA	IGRA		IGRA			40.030	-74.310	32.0														1946-01-01	1955-12-31																																	x												35		101																																			
72412	IGRA	IGRA		IGRA			37.783	-81.117	766.0														1973-01-01	1973-12-31																																	x												35		101																																			
72414	IGRA	IGRA		IGRA			38.373	-81.600	299.0														1972-01-01	1979-12-31																																	x												35		101																																			
72421	IGRA	IGRA		IGRA			39.050	-84.667	267.0														1947-01-01	1974-12-31																																	x												35		101																																			
72424	IGRA	IGRA		IGRA			37.900	-85.967	230.0														1919-01-01	1988-12-31																																	x												35		101																																			
72425	IGRA	IGRA		IGRA			38.367	-82.550	255.1														1940-01-01	1995-12-31																																	x												35		101																																			
72426	IGRA	IGRA		IGRA			39.421	-83.822	322.7														1943-01-01	2019-12-31																																	x												35		101																																			
72432	IGRA	IGRA		IGRA			38.050	-87.533	118.0														1929-01-01	1975-12-31																																	x												35		101																																			
72433	IGRA	IGRA		IGRA			38.650	-88.967	174.7														1954-01-01	1988-12-31																																	x												35		101																																			
72434	IGRA	IGRA		IGRA			38.750	-90.367	172.0														1929-01-01	1975-12-31																																	x												35		101																																			
72435	IGRA	IGRA		IGRA			37.067	-88.767	124.1														1988-01-01	1995-12-31																																	x												35		101																																			
72436	IGRA	IGRA		IGRA			39.270	-85.900	203.0														1943-01-01	1955-12-31																																	x												35		101																																			
72438	IGRA	IGRA		IGRA			39.733	-86.267	246.0														1932-01-01	1975-12-31																																	x												35		101																																			
72440	IGRA	IGRA		IGRA			37.235	-93.401	391.1														1939-01-01	2019-12-31																																	x												35		101																																			
72445	IGRA	IGRA		IGRA			38.817	-92.217	274.0														1946-01-01	1974-12-31																																	x												35		101																																			
72450	IGRA	IGRA		IGRA			37.650	-97.433	409.0														1930-01-01	1975-12-31																																	x												35		101																																			
72451	IGRA	IGRA		IGRA			37.761	-99.969	786.4														1940-01-01	2019-12-31																																	x												35		101																																			
72455	IGRA	IGRA		IGRA			39.100	-96.767	320.0														1958-01-01	1989-12-31																																	x												35		101																																			
72456	IGRA	IGRA		IGRA			39.072	-95.631	268.1														1953-01-01	2019-12-31																																	x												35		101																																			
72457	IGRA	IGRA		IGRA			39.370	-94.920	274.0														1929-01-01	1953-12-31																																	x												35		101																																			
