	primary_id	primary_id_scheme	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
1229	0-20000-0-35078	0	35078	1	ATBASAR			0	68.36	51.84		19820428	19930807	1	0	63			Atbasar									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1230	0-20000-0-35121	0	1:35121,35121,C:5266	1	ORENBURG			0	55.08	51.69		19270613	20210430	1	0	63			Sol-Iletsk									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1231	0-20000-0-35188	0	1:35188,35188	1	ASTANA			0	71.39	51.17		19550102	19931022	1	0	63			Astana									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1232	0-20000-0-35229	0	1:35229,35229	1	AKTOBE			0	57.22	50.26		19461001	20210430	1	0	63			Aqtobe									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1233	0-20000-0-35700	0	1:35700,35700,C:4553,C:4615	1	ATYRAU			0	51.88	47.12		19510807	20210430	1	0	63			Atyrau,Balykshi									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1234	0-20000-0-35746	0	1:35746,35746,C:4542,C:4604,C:6160	1	ARAL TENIZI			0	61.66	46.78		19401216	19960213	1	0	63			Dzhusaly									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1235	0-20000-0-35793	0	35791	1	MOIYNTY			0	73.35	47.22		19890122	19890122	1	0	63			Balkhash									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1236	0-20000-0-35796	0	1:35796,35796,C:4667,C:4668	1	BALHASH			0	75.08	46.8		19530216	20010811	1	0	63			Balkhash									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1237	0-20000-0-35925	0	1:35925,35925	1	SAM			0	55.75	45.02		19680413	19691125	1	0	63			Beyneu									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1238	0-20000-0-35953	0	35953	1	ZHOSALY			0	64.09	45.51		19811006	19811006	1	0	63			Dzhusaly									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1239	0-20000-0-36003	0	1:36003,36003	1	PAVLODAR			0	77.07	52.2		19580301	20210430	1	0	63			Pavlodar									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1240	0-20000-0-36021	0	36021	1	KLJUCI			0	79.2	52.26		19860605	19860605	1	0	63			Kulunda									104,105,106,107,117							L.Haimberger	0
1241	0-20000-0-36038	0	36038	1	ZMEINOGORSK			0	82.17	51.16		19881024	20021024	1	0	63			Zmeinogorsk									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1242	0-20000-0-36061	0	36061	1	TUROCHAK			0	87.13	52.25		19851228	19921213	1	0	63			Tashtagol									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1243	0-20000-0-36091	0	1:36091,36091	1	NIZHNEUSINSKOE			0	93.01	52.26		19781125	19910731	1	0	63			Shagonar									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1244	0-20000-0-36096	0	1:36096,36096	1	KYZYL			0	94.5	51.72		19550111	20210430	1	0	63			Kyzyl									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1245	0-20000-0-36177	0	1:36177,36177,C:6161	1	SEMIPALATINSK			0	80.3	50.42		19440602	19951026	1	0	63			Semey									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1246	0-20000-0-36259	0	1:36259,36259	1	KOSH-AGACH			0	88.67	50.01		19670205	19910731	1	0	63			Ak-Dovurak									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1247	0-20000-0-36397	0	1:36403,36403	1	ZHALGYZTOBE			0	81.22	49.22		19670101	19680430	1	0	63			Oskemen									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1248	0-20000-0-36535	0	1:36358,1:36535,36358,36535	1	KOKPEKTY			0	82.37	48.75		19680105	19680430	1	0	63			Serebryansk									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1249	0-20000-0-36639	0	36639	1	URZHAR			0	81.62	47.12		19840403	19840403	1	0	63			Urdzhar									104,105,106,107,117							L.Haimberger	0
1250	0-20000-0-36821	0	1:36821,36821	1	BAKANAS			0	76.25	44.81		19671218	19680524	1	0	63			Ushtobe									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1251	0-20000-0-36859	0	1:36859,36859	1	ZHARKENT			0	80.05	44.16		19570705	19940417	1	0	63			Zharkent									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1252	0-20000-0-36870	0	1:36870,36870	1	ALMATY OGMS			0	76.93	43.24		19560102	20210430	1	0	63			Almaty									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1253	0-20000-0-36883	0	1:36880,36872,36880,9:3927	1	ILIYSKY			0	76.98	43.48		19460518	20201231	1	0	63			Energeticheskiy									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1254	0-20000-0-36974	0	1:36974,36974	1	NARYN			0	76.0	41.43		19661025	19931113	1	0	63			At-Bashi									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1255	0-20000-0-37004	0	1:37004,37004	1	GELENDZHIK			0	38.08	44.57		19770422	20021231	1	0	63			Gelendzhik									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1256	0-20000-0-37009	0	37009	1	DZHUBGA			0	38.72	44.33		19810801	19810801	1	0	63			Novomikhaylovskiy									104,105,106,107,117							L.Haimberger	0
1257	0-20000-0-37058	0	37058	1	GEORGIEVSK			0	43.45	44.13		19821119	19821119	1	0	63			Georgievsk									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1258	0-20000-0-37061	0	37061	1	BUDENNOVSK			0	44.13	44.78		19840414	19890511	1	0	63			Praskoveya									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1259	0-20000-0-37085	0	37085	1	KOCHUBEJ			0	46.55	44.4		19810125	19810125	1	0	63			Kizlyar									104,105,106,107,117							L.Haimberger	0
1260	0-20000-0-37099	0	37099	1	SOCHI			0	39.77	43.58		20121201	20140316	1	0	63			Sochi									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1261	0-20000-0-37235	0	37235	1	GROZNYJ			0	45.72	43.25		19880924	19880924	1	0	63			Alkhan-Kala									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1262	0-20000-0-37395	0	1:37395,37395	1	KUTAISI			0	42.63	42.25		19661109	19980416	1	0	63			Tskaltubo									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1263	0-20000-0-37409	0	1:37409,37409	1	MTA-SABUETI			0	43.48	42.03		19691101	19791217	1	0	63			Tkibuli									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1264	0-20000-0-37473	0	37473	1	IZBERG			0	47.92	42.53		19800606	19800606	1	0	63			Izberbash									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1265	0-20000-0-37484	0	1:37484,37484	1	BATUMI			0	41.6	41.63		19660528	19921005	1	0	63			Artvin									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1266	0-20000-0-37531	0	1:37420	1	GORI			0	44.11	42.0		19730306	19750831	1	0	63			Gori									104,105,106,107							L.Haimberger	0
1267	0-20000-0-37545	0	37541,37549	1	TBILISI			0	44.77	41.75		19790102	20000324	1	0	63			Kaspi,Tbilisi									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1268	0-20000-0-37548	0	1:37549,37549,9:3933,C:6164	1	TBILISI (RADAR STATION)			0	44.92	41.76		19380110	20040130	1	0	63			Tbilisi									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1269	0-20000-0-37575	0	1:37575,37575	1	ZAKATALA			0	46.65	41.67		19661202	19910106	1	0	63			Zaqatala									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1270	0-20000-0-37686	0	1:37686,37686	1	GYUMRI			0	43.86	40.76		19680403	19790922	1	0	63			Gyumri									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1271	0-20000-0-37717	0	1:37709,37709	1	SEVAN OZERO			0	45.01	40.57		19620507	19900607	1	0	63			Sevan									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1272	0-20000-0-37719	0	37719	1	TCHAMBARAK			0	45.35	40.6		19890820	19890824	1	0	63			Gavar									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1273	0-20000-0-37735	0	1:37735,37735	1	GANDJA			0	46.42	40.72		19670113	19930923	1	0	63			Xanlar									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1274	0-20000-0-37747	0	1:37747,37747	1	EVLAKH AIRPORT			0	47.15	40.62		19660520	19740228	1	0	63			Yevlax									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1275	0-20000-0-37788	0	37788	1	YEREVAN ZVARTNOTS			0	44.4	40.15		20000807	20010210	1	0	63			Kaspi									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1276	0-20000-0-37815	0	1:37815,37815	1	MASRIK			0	45.76	40.21		19691023	19701027	1	0	63			Martuni									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1277	0-20000-0-37860	0	1:37860,37860	1	MASHTAGA			0	50.0	40.53		19461201	20160914	1	0	63			Hovsan,Mastaga									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1278	0-20000-0-37895	0	1:37895,37895	1	KHANKANDY			0	46.75	39.98		19660527	19930411	1	0	63			Agdam,Susa									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1279	0-20000-0-37897	0	1:37897,37897	1	SISIAN			0	46.03	39.52		19620507	19790909	1	0	63			Goris,Sisian									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1280	0-20000-0-37905	0	37905	1	BEYLAGAN AERODROME			0	47.75	39.77		19820225	19820225	1	0	63			Parsabad									104,105,106,107,117							L.Haimberger	0
1281	0-20000-0-37914	0	1:37914,37914	1	IMISHLY			0	48.05	39.87		19691017	19710728	1	0	63			Imisli									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1282	0-20000-0-37936	0	1:37936,37936	1	NAXCIVAN			0	45.42	39.2		19680403	19870508	1	0	63			Culfa									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1283	0-20000-0-37958	0	37958	1	MEGHRI			0	46.24	38.9		19820823	19820823	1	0	63			Kapan									104,105,106,107,117							L.Haimberger	0
1284	0-20000-0-37985	0	1:37985,37985	1	LANKARAN			0	48.83	38.73		19530316	19971214	1	0	63			Astara									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1285	0-20000-0-38001	0	1:38001,38001	1	FORT SHEVCHENKO			0	50.24	44.55		19530219	19880131	1	0	63			Aktau									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1286	0-20000-0-38064	0	1:38061,1:38062,38061,38062,38064,9:3938,C:4565,C:4627,C:4675,C:5182	1	Tasboget AMS			0	65.53	44.77		19270615	20210430	1	0	63			Tasbuget									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1287	0-20000-0-38198	0	38198	1	TURKESTAN			0	68.19	43.27		19810804	19810804	1	0	63			Turkistan									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1288	0-20000-0-38232	0	1:38232,38232	1	AKKUDUK			0	54.09	42.97		19620315	19691125	1	0	63			Zhanaozen									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1289	0-20000-0-38318	0	38317	1	BAYYRKUM			0	68.12	42.1		19870422	19870422	1	0	63			Arys									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1290	0-20000-0-38328	0	1:38328,38328,C:4680	1	SHYMKENT			0	69.71	42.35		19600902	19680429	1	0	63			Shymkent									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1291	0-20000-0-38353	0	1:38353,38353,C:4692,C:4703	1	BISHKEK			0	74.53	42.85		19560322	20070708	1	0	63			Kant									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1292	0-20000-0-38383	0	38383	1	SHASENEM			0	58.72	41.58		19990821	19990821	1	0	63			Akdepe									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1293	0-20000-0-38388	0	38388	1	EKEZHE			0	57.77	41.03		19810915	19840925	1	0	63			Akdepe									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1294	0-20000-0-38392	0	1:38392,38392,C:6165	1	DASHOGUZ			0	59.82	41.75		19400902	19991217	1	0	63			Dasoguz									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1295	0-20000-0-38413	0	1:38413,38413,C:6166	1	TAMDY			0	64.62	41.73		19580101	19911031	1	0	63			Nurota									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1296	0-20000-0-38439	0	C:4689	1	SHARDARA			0	67.97	41.25		19540711	19540728	1	0	63			Chardara									104,105,106,107,117,126,138,39							L.Haimberger	0
1297	0-20000-0-38457	0	1:38457,38457,C:4591,C:4651,C:4687,C:4695,C:4696,C:4697,C:4704,C:5354,C:6167	1	TASHKENT			0	69.3	41.33		19280302	20050831	1	0	63			Tashkent									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1298	0-20000-0-38462	0	C:4686	1	PSKEM			0	70.37	41.9		19620708	19620805	1	0	63			Lenger									104,105,106,107,117,126,138,39							L.Haimberger	0
1299	0-20000-0-38475	0	38475	1	ANDIZAN			0	72.32	40.73		19791120	19860102	1	0	63			Andijon									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1300	0-20000-0-38527	0	1:38527,38527	1	DAVALY			0	57.38	40.07		19751122	19930709	1	0	63			Baherden									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1301	0-20000-0-38545	0	C:4676	1	BIRATA			0	62.28	40.47		19560731	19560820	1	0	63			Gazojak									104,105,106,107,117,126,138,39							L.Haimberger	0
1302	0-20000-0-38565	0	38565	1	NURATA			0	65.68	40.55		19910330	19961225	1	0	63			Nurota									104,105,106,107,117							L.Haimberger	0
1303	0-20000-0-38567	0	38567	1	NAVOI			0	65.35	40.13		19920930	19920930	1	0	63			Karmana									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1304	0-20000-0-38589	0	38589,C:4693	1	JANGIER			0	68.83	40.28		19540710	19920428	1	0	63			Guliston									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1305	0-20000-0-38599	0	1:38599,38599	1	KHUDJANT			0	69.73	40.22		19730205	19930314	1	0	63			Gafurov									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1306	0-20000-0-38606	0	1:38606,38606	1	KOKAND			0	70.95	40.55		19761201	19960612	1	0	63			Yaypan									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1307	0-20000-0-38611	0	38611	1	NAMANGAN			0	71.58	41.0		19830711	19830711	1	0	63			Namangan									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1308	0-20000-0-38613	0	1:38613,38613	1	DZHALAL-ABAD			0	72.95	40.92		19580102	19931124	1	0	63			Ozgon									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1309	0-20000-0-38616	0	38615,C:4677,C:4678	1	KARA-SUU			0	72.9	40.7		19560728	19880712	1	0	63			Andijon									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1310	0-20000-0-38618	0	38618	1	FERGANA			0	71.75	40.38		19800401	19940812	1	0	63			Stantsiya Gorchakovo									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1311	0-20000-0-38683	0	38683	1	BUHARA			0	64.62	39.72		19800131	19800131	1	0	63			Kogon									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1312	0-20000-0-38687	0	1:38687,38687,C:4549,C:4611,C:4669,C:6168	1	TURKMENABAT			0	63.6	39.08		19400322	20001214	1	0	63			Turkmenabat									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1313	0-20000-0-38696	0	38696	1	SAMARKAND			0	66.95	39.63		19790530	19870528	1	0	63			Samarkand									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1314	0-20000-0-38705	0	38705	1	PENDZHIKENT			0	67.6	39.5		19790307	19930822	1	0	63			Panjakent									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1315	0-20000-0-38750	0	1:38750,38750	1	ESENGULY			0	53.97	37.47		19501104	19990525	1	0	63			Bandar-E Torkaman									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1316	0-20000-0-38759	0	38759	1	GYZYLETREK			0	54.78	37.62		19790713	19790713	1	0	63			Gonbad-E Qabus									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1317	0-20000-0-38815	0	38815	1	GUZAR			0	66.27	38.62		19890605	19900225	1	0	63			Koson									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1318	0-20000-0-38816	0	38816	1	MINCHUKUR			0	66.93	38.65		19930725	19930725	1	0	63			Harper									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1319	0-20000-0-38836	0	1:38836,38836,C:4589,C:4649,C:4671,C:4683	1	DUSHANBE			0	68.73	38.58		19460517	19941029	1	0	63			Dushanbe									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1320	0-20000-0-38856	0	40900	1	DARVAZ			0	70.88	38.47		19800515	19800515	1	0	63			Garm									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1321	0-20000-0-38875	0	C:5174	1	KARAKUL'			0	73.55	39.02		19280717	19280719	1	0	63			Ozgon									106,107							L.Haimberger	0
1322	0-20000-0-38886	0	38886	1	TEDZHEN			0	60.52	37.38		19810323	19810323	1	0	63			Kaka									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1323	0-20000-0-38895	0	38895	1	BAYRAMALY			0	62.18	37.6		19810208	19831103	1	0	63			Murgab									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1324	0-20000-0-38911	0	38911	1	ATAMYRAT			0	65.2	37.83		19870827	19880928	1	0	63			Kerki									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1325	0-20000-0-38927	0	1:38927,38927	1	TERMEZ			0	67.32	37.28		19630101	19961107	1	0	63			Termiz									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1326	0-20000-0-38944	0	38944,40928	1	PARKHAR			0	69.38	37.48		19810909	19870902	1	0	63			Cah Ab,Farkhor									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1327	0-20000-0-38947	0	38947,40902	1	PYANDZH			0	69.08	37.23		19791208	19830911	1	0	63			Farkhor,Tugalan									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1328	0-20000-0-38954	0	1:38954,38954,C:4684,C:6169	1	KHOROG			0	71.5	37.5		19500109	19940709	1	0	63			Eskasem									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1329	0-20000-0-38989	0	1:38989,38989,C:4590,C:4650,C:6170	1	TAGTABAZAR			0	62.92	35.95		19500109	19960422	1	0	63			Sarakhs									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1330	0-20000-0-40001	0	1:40001,2:40001,40001	1	KAMISHLI			0	41.22	37.05		19621102	20000515	1	0	63			Nusaybin,Soc Trang									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1331	0-20000-0-40009	0	40009	1	TEL ABIADH			0	38.95	36.7		19910302	19940401	1	0	63			Urfa									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1332	0-20000-0-40016	0	40016	1	HASSAKAH			0	40.75	36.5		19800518	19900114	1	0	63			Nusaybin									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1333	0-20000-0-40022	0	1:40022,40022	1	LATTAKIA			0	35.77	35.53		19600805	19930308	1	0	63			Jablah									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1334	0-20000-0-40025	0	40025,6:40025	1	BASEL ASSAD INT.  AIRPORT			0	35.93	35.4		19570825	19580623	1	0	63			Jablah									104,105,106,107,117,138							L.Haimberger	0
1335	0-20000-0-40027	0	40027	1	ETHERIA			0	37.85	35.4		19810119	19810701	1	0	63			Salamiyah									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1336	0-20000-0-40030	0	1:40030,40030	1	HAMA			0	36.75	35.12		19600725	19900507	1	0	63			Salamiyah									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1337	0-20000-0-40039	0	1:40039,40039	1	RAQQA			0	39.02	35.93		19700504	19890708	1	0	63			Manbij									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1338	0-20000-0-40041	0	40041	1	AL-RASTAN			0	36.73	34.93		20021026	20070724	1	0	63			Salamiyah									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1339	0-20000-0-40045	0	1:40045,40045	1	DEIR EZZOR			0	40.15	35.32		19600803	19750115	1	0	63			Abu Kamal									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1340	0-20000-0-40080	0	1:40080,40079,40080	1	DAMASCUS INT. AIRPORT			0	36.52	33.42		19570630	20050227	1	0	63			Darayya,Jaramana									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1341	0-20000-0-40087	0	40087	1	JABAL ETTANF			0	38.67	33.48		19820528	19950630	1	0	63			Yabrud									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1342	0-20000-0-40100	0	1:40100,40100	1	BEYROUTH (AEROPORT)			0	35.48	33.82		19530114	20080123	1	0	63			Bayrut									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1343	0-20000-0-40101	0	40101	1	HOUCHE-AL-OUMARA			0	35.85	33.82		19991109	19991109	1	0	63			Riyaq									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1344	0-20000-0-40102	0	2:40102	1	RAYACK			0	36.0	33.87		19450523	19450809	1	0	63			Sitangkai									106,107							L.Haimberger	0
1345	0-20000-0-40105	0	40105	1	AL-ARZ (LES CEDRES)			0	36.05	34.25		19800922	19800922	1	0	63			Jubayl									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1346	0-20000-0-40110	0	40110	1	DAHR BAIDAR			0	35.77	33.82		19790803	19790803	1	0	63			Jazzin									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1347	0-20000-0-40179	0	1:40179,1:40180,1:40181,2:33301,40179,40180,40181,9:1086,9:3949	1	BET DAGAN			0	34.82	32.0		19440422	20210430	1	0	63			Azur,Qiryat Ono,Ramla									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1348	0-20000-0-40186	0	40186	1	ASHDOD NORTH			0	34.68	31.87		20080429	20201231	1	0	63			Yavne									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1349	0-20000-0-40190	0	1:40191,40191	1	BEER SHEVA CITY			0	34.8	31.25		19610703	20030607	1	0	63			Ofaqim									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1350	0-20000-0-40199	0	1:40199,40199	1	EILAT			0	34.95	29.55		19570501	20001122	1	0	63			Elat									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1351	0-20000-0-40226	0	1:40165,40165	1	JENIN			0	35.3	32.47		19610703	19941103	1	0	63			Iksal									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1352	0-20000-0-40230	0	1:40230,40230	1	GAZA INTERNATIONAL AIRPORT			0	34.27	31.23		19730624	19940728	1	0	63			Irbid									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1353	0-20000-0-40233	0	1:62338,62338	1	GAZA			0	34.45	31.5		19630805	20031223	1	0	63			Sederot									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1354	0-20000-0-40250	0	40250	1	H-4 RWASHED			0	38.2	32.5		19791221	20010304	1	0	63			Turayf									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1355	0-20000-0-40255	0	40255	1	IRBED			0	35.85	32.55		19780705	19860106	1	0	63			Irbid									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1356	0-20000-0-40256	0	40256	1	WADI RAYAN			0	35.58	32.4		20071024	20071024	1	0	63			Judayta									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1357	0-20000-0-40260	0	40260	1	H-5 'SAFAWI'			0	37.15	32.16		19810122	19871007	1	0	63			Jawa									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1358	0-20000-0-40265	0	1:40265,40265	1	MAFRAQ			0	36.25	32.37		19611017	20210429	1	0	63			Hawwarah,Suf									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1359	0-20000-0-40270	0	1:40270,40270,C:5037	1	AMMAN AIRPORT			0	35.98	31.98		19250124	19921103	1	0	63			Jawa									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1360	0-20000-0-40272	0	40272	1	QUEEN ALIA AIRPORT			0	35.98	31.72		19870430	19880919	1	0	63			Madaba									104,105,106,107,117							L.Haimberger	0
1361	0-20000-0-40290	0	1:40290,40290	1	JERUSALEM AIRPORT			0	35.22	31.87		19611017	19670511	1	0	63			Jerusalem									104,105,106,107,117,138							L.Haimberger	0
1362	0-20000-0-40305	0	2:40305	1	JAFER			0	36.15	30.28		19450317	19470531	1	0	63			Koror									106,107							L.Haimberger	0
1363	0-20000-0-40310	0	40310	1	MA'AN			0	35.78	30.17		19790501	19921117	1	0	63			Wadi Musa									104,105,106,107,117,126,138							L.Haimberger	0
1364	0-20000-0-40340	0	40340	1	AQABA AIRPORT			0	35.0	29.55		19790909	19791202	1	0	63			Elat									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1365	0-20000-0-40357	0	40357	1	ARAR			0	41.13	30.9		19810602	19820402	1	0	63			Sakakah									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1366	0-20000-0-40360	0	40360	1	GURIAT			0	37.28	31.4		19830902	19830902	1	0	63			Turayf									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1367	0-20000-0-40361	0	40361	1	AL-JOUF (40361-0)			0	40.1	29.78		20150723	20150723	1	0	63			Sakakah									104,105,106,107,117							L.Haimberger	0
1368	0-20000-0-40362	0	40362	1	RAFHA			0	43.48	29.62		19790503	19790503	1	0	63			Sakakah									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1369	0-20000-0-40371	0	40371	1	TOBAGE			0	38.72	29.67		20021127	20021127	1	0	63			Sakakah									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1370	0-20000-0-40372	0	40372	1	MAARIK			0	38.9	30.53		19781231	19830211	1	0	63			Bayan									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1371	0-20000-0-40373	0	1:40373,40373	1	AL-QAISUMAH			0	46.13	28.32		19761231	20210430	1	0	63			Doha									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1372	0-20000-0-40375	0	1:40375,40375	1	TABUK			0	36.6	28.38		19760202	20210430	1	0	63			Tabuk									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1373	0-20000-0-40394	0	40394	1	HAIL			0	41.68	27.43		19851219	20210430	1	0	63			Buraydah									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1374	0-20000-0-40400	0	1:40400,40400,40752	1	AL-WEJH			0	36.48	26.2		19711009	19921202	1	0	63			Umm Lajj									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1375	0-20000-0-40405	0	40405	1	GASSIM			0	43.77	26.3		19810317	19810730	1	0	63			Buraydah									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1376	0-20000-0-40416	0	1:40416,2:32502,40416	1	DHAHRAN			0	50.17	26.27		19460214	20210430	1	0	63			Sayhat									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1377	0-20000-0-40417	0	40417	1	K.F.I.A. (KING FAHAD INT. AIRPORT) DAMMAM			0	49.82	26.45		19980929	20201231	1	0	63			Sayhat									104,105,106,107,117,126,138,36,39							L.Haimberger	0
1378	0-20000-0-40419	0	40419	1	DAMMAM-A.W.S.			0	50.13	26.4		20180317	20180317	1	0	63			Sayhat									104,105,106,107,117							L.Haimberger	0
1379	0-20000-0-40420	0	40420	1	AL-AHSA			0	49.48	25.3		19810913	19941101	1	0	63			Buqayq									104,105,106,107,117,126,138,36,39							L.Haimberger	0
