	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	,primary_id,primary_id_scheme,record_number,secondary_id,secondary_id_scheme,station_name,station_abbreviation,alternative_name,station_crs,longitude,latitude,local_gravity,start_date,end_date,station_type,platform_type,platform_sub_type,operating_institute,operating_territory,city,contact,role,observing_frequency,reporting_time,telecommunication_method,station_automation,measuring_system_model,measuring_system_id,observed_variables,comment,optional_data,bbox_min_longitude,bbox_max_longitude,bbox_min_latitude,bbox_max_latitude,metadata_contact,metadata_contact_role
38	0-20000-0-01431	0.0	38	01432	1.0,3.0	SIRDAL-SINNES			0.0	6.91	58.92		19811223	19811223	1.0	0.0	63.0			Stavanger									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
39	0-20000-0-01452	0.0	39	9:1392	1.0,3.0	KRISTIANSAND/KJEVIK			0.0	8.08	58.2		19401210	19420318	1.0	0.0	63.0			Kristiansand									117,126							L.Haimberger	0.0	
40	0-20000-0-01455	0.0	40	01455	1.0,3.0	TVEITSUND			0.0	8.52	59.03		19920612	19920612	1.0	0.0	63.0			Larvik									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
41	0-20000-0-01463	0.0	41	C:4883,C:5046	1.0,3.0	AS			0.0	10.78	59.66		19230403	19280316	1.0	0.0	63.0			Drobak									106,107,117							L.Haimberger	0.0	
42	0-20000-0-01465	0.0	42	01465	1.0,3.0	TORUNGEN LH			0.0	8.79	58.4		19891024	19891024	1.0	0.0	63.0			Kristiansand									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
43	0-20000-0-01468	0.0	43	C:5337	1.0,3.0	KONGSVINGER			0.0	12.01	60.19		19270618	19270618	1.0	0.0	63.0			Kongsvinger									106,107							L.Haimberger	0.0	
44	0-20000-0-02019	0.0	44	C:5573	1.0,3.0	KATTERJAKK A			0.0	18.17	68.42		19211113	19261229	1.0	0.0	63.0			Narvik									106,107							L.Haimberger	0.0	
45	0-20000-0-02020	0.0	45	02020,9:1389	1.0,3.0	KATTERJAKK			0.0	18.17	68.42		19300916	19860106	1.0	0.0	63.0			Narvik									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
46	0-20000-0-02049	0.0	46	02048	1.0,3.0	GALLIVARE			0.0	20.65	67.14		19881201	19881201	1.0	0.0	63.0			Kiruna									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
47	0-20000-0-02054	0.0	47	02084	1.0,3.0	NEDRE SOPPERO			0.0	21.75	68.04		19801213	19810114	1.0	0.0	63.0			Kiruna									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
48	0-20000-0-02055	0.0	48	02055	1.0,3.0	NAIMAKKA			0.0	21.53	68.68		20030728	20041106	1.0	0.0	63.0			Kiruna									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
49	0-20000-0-02095	0.0	49	9:4177	1.0,3.0	PAJALA			0.0	23.39	67.2		19400313	19400514	1.0	0.0	63.0			Rovaniemi									117,126							L.Haimberger	0.0	
50	0-20000-0-02110	0.0	50	02105	1.0,3.0	GIELAS			0.0	15.07	65.33		19860115	19860115	1.0	0.0	63.0			Mo I Rana									104,105,106,107,117							L.Haimberger	0.0	
51	0-20000-0-02119	0.0	51	02120	1.0,3.0	KVIKKJOKK ARRENJARKA			0.0	18.02	66.89		19810604	20010902	1.0	0.0	63.0			Kiruna									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
52	0-20000-0-02151	0.0	52	02152	1.0,3.0	JOKKMOKK FPL			0.0	20.17	66.48		19810727	19810727	1.0	0.0	63.0			Boden									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
53	0-20000-0-02154	0.0	53	02154	1.0,3.0	VIDSEL			0.0	20.15	65.87		19980612	19980612	1.0	0.0	63.0			Boden									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
54	0-20000-0-02171	0.0	54	9:4182	1.0,3.0	BODEN			0.0	21.63	65.81		19320815	19331213	1.0	0.0	63.0			Boden									117,126							L.Haimberger	0.0	
55	0-20000-0-02173	0.0	55	9:3355	1.0,3.0	ALVSBYN			0.0	21.07	65.67		19320815	19331213	1.0	0.0	63.0			Pitea									117,126							L.Haimberger	0.0	
56	0-20000-0-02181	0.0	56	02182	1.0,3.0	OVERKALIX-SVARTBYN			0.0	22.85	66.26		19830311	19830311	1.0	0.0	63.0			Boden									104,105,106,107,117							L.Haimberger	0.0	
57	0-20000-0-02185	0	57	02057,02185,02186,1:2057,1:2185,2057,2185,SWM00002185	3	LULEA-KALLAX,LULEA-KALLAX (2185-0)			0	22.11	65.54		19490201	20191115	1	0	63	NMS	196.0	Lulea,LuleÃ¥					29	1	Vaisala RS41 with pressure derived from GPS height/AUTOSONDE (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
58	0-20000-0-02226	0	58	02062,02225,1:2062,1:2225,2062,2225,9:3717,9:4185,SWM00002225	3	OSTERSUND FROSON,OSTERSUND/FROSON			0	14.5	63.2		19330608	20050618	1	0	63	NMS	196.0	Ostersund,Ã–stersund					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
59	0-20000-0-02229	0.0	59	9:3353,C:5615	1.0,3.0	 SOL,OSTERSUND			0.0	14.48	63.2		19211210	19791221	1.0	0.0	63.0			Ostersund									106,107,117,126,138							L.Haimberger	0.0	
60	0-20000-0-02260	0.0	60	02259	1.0,3.0	VASTMARKUM			0.0	18.26	63.13		19800226	19870128	1.0	0.0	63.0			Harnosand									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
61	0-20000-0-02331	0.0	61	02330	1.0,3.0	HUNGE			0.0	15.09	62.75		19850504	19860601	1.0	0.0	63.0			Ostersund									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
62	0-20000-0-02365	0	62	02066,02365,02366,1:2066,1:2365,2066,2365,SWM00002365	3	SUNDSVALL HARNOSAND,SUNDSVALL HARNOSAND (2365-0)			0	17.44	62.53		19650819	20210430	1	0	63	NMS	196.0	Timra,TimrÃ¥					29	1	Vaisala RS41 with pressure derived from GPS height/AUTOSONDE (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
63	0-20000-0-02417	0.0	63	02417	1.0,3.0	PALGRUNDEN			0.0	13.15	58.75		20000510	20000510	1.0	0.0	63.0			Lidkoping									104,105,106,107,117							L.Haimberger	0.0	
64	0-20000-0-02429	0.0	64	C:5572	1.0,3.0	DAGLOSEN			0.0	14.18	59.66		19351017	19351018	1.0	0.0	63.0			Kristinehamn									117,126,138							L.Haimberger	0.0	
65	0-20000-0-02432	0.0	65	02432	1.0,3.0	OREBRO			0.0	15.05	59.23		19991026	19991107	1.0	0.0	63.0			Orebro									104,105,106,107,117							L.Haimberger	0.0	
66	0-20000-0-02464	0	66	02077,02465,1:2465,2077,2465,9:3718,9:4187,9:974,C:5745,SWM00002465	3	STOCKHOLM/BROMMA			0	17.9	59.37		19210713	19950127	1	0	63	NMS	196.0	Solna					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
67	0-20000-0-02483	0.0	67	1:2077	1.0,3.0	 SOL,STOCKHOLM			0.0	18.06	59.35		19490101	19770630	1.0	0.0	63.0			Solna									104,105,106,107,117,126,138							L.Haimberger	0.0	
68	0-20000-0-02501	0.0	68	02501	1.0,3.0	VADEROARNA			0.0	11.07	58.58		19850203	19950625	1.0	0.0	63.0			Uddevalla									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
69	0-20000-0-02515	0	69	02515,2515,SWM00002515	3	TORPABRON			0	12.15	58.2		19770701	19771002	1	0	63	NMS	196.0	Goteborg,Trollhattan,TrollhÃ¤ttan					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
70	0-20000-0-02516	0.0	70	02517	1.0,3.0	VINGA			0.0	11.6	57.63		19870625	19870625	1.0	0.0	63.0			Goteborg									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
71	0-20000-0-02518	0.0	71	02519	1.0,3.0	NIDINGEN			0.0	11.91	57.3		19890417	19890417	1.0	0.0	63.0			Varberg									104,105,106,107,117							L.Haimberger	0.0	
72	0-20000-0-02520	0.0	72	02520	1.0,3.0	SATENAS			0.0	12.71	58.43		19850307	19850307	1.0	0.0	63.0			Vanersborg									104,105,106,107,117							L.Haimberger	0.0	
73	0-20000-0-02527	0	73	02527,1:2084,1:2527,2527,SWM00002084	3	GOTEBORG/LANDVETTER,GOTEBURG/TORSLANDA			0	12.29	57.66		19490104	20201231	1	0	63	NMS	196.0	Goteborg,GÃ¶teborg,Molnlycke					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
74	0-20000-0-02531	0.0	74	02084,1:2515,1:2527,2084,9:3719,C:5679	1.0,3.0	 SOL,GOTEBORG			0.0	11.98	57.69		19260902	20210429	1.0	0.0	63.0			Goteborg									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
75	0-20000-0-02544	0.0	75	02544	1.0,3.0	KARLSBORG			0.0	14.51	58.51		19800221	19890322	1.0	0.0	63.0			Motala									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
76	0-20000-0-02548	0.0	76	2313	1.0,3.0	VISINGSO			0.0	14.41	58.1		20130723	20140627	1.0	0.0	63.0			Tranas									106,107,126,138							L.Haimberger	0.0	
77	0-20000-0-02556	0.0	77	9:4186	1.0,3.0	HAGSHULT			0.0	14.14	57.29		19300701	19300725	1.0	0.0	63.0			Varnamo									117,126							L.Haimberger	0.0	
78	0-20000-0-02562	0.0	78	9:4184,C:5225,C:5226,C:5609,C:5700,C:5701,C:6098	1.0,3.0	LINKOPING/MALMSLATT			0.0	15.53	58.4		19221130	19350911	1.0	0.0	63.0			Linkoping									106,107,117,126,138							L.Haimberger	0.0	
79	0-20000-0-02591	0	79	02160,02591,1:2160,1:2591,2160,2591,SWM00002591	3	VISBY AEROLOGISKA STATION			0	18.35	57.65		19660520	20200313	1	0	63	NMS	196.0	Visby					29	1	Vaisala RS41 with pressure derived from GPS height/AUTOSONDE (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
80	0-20000-0-02611	0.0	80	9:4183,C:5703	1.0,3.0	HELSINGBORG			0.0	12.77	56.03		19280112	19300725	1.0	0.0	63.0			Eslov									106,107,117,126							L.Haimberger	0.0	
81	0-20000-0-02635	0.0	81	C:5708	1.0,3.0	MALMO			0.0	13.07	55.57		19260705	19290114	1.0	0.0	63.0			Malmo									106,107							L.Haimberger	0.0	
82	0-20000-0-02665	0.0	82	02668	1.0,3.0	 SOL,KARLSKRONA			0.0	15.62	56.11		19880301	19880301	1.0	0.0	63.0			Karlskrona									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
83	0-20000-0-02667	0.0	83	C:5691	1.0,3.0	KARLSKRONA-SODERSTJERNA			0.0	15.59	56.14		19311218	19311218	1.0	0.0	63.0			Karlskrona									106,107							L.Haimberger	0.0	
84	0-20000-0-02679	0.0	84	02599	1.0,3.0	HOBURG A			0.0	18.15	56.92		19850314	19850314	1.0	0.0	63.0			Visby									106,107,117,39							L.Haimberger	0.0	
85	0-20000-0-02814	0.0	85	C:5510	1.0,3.0	KEMIJARVI AIRFIELD			0.0	27.16	66.72		19320916	19330913	1.0	0.0	63.0			Rovaniemi									117,126,138							L.Haimberger	0.0	
86	0-20000-0-02832	0.0	86	9:4171	1.0,3.0	TOHMAJARVI KEMIE			0.0	30.35	62.24		19440703	19440708	1.0	0.0	63.0			Joensuu									117,126							L.Haimberger	0.0	
87	0-20000-0-02836	0	87	02836,2836,FIM00002836,SOD	1	SODANKYLA ARCTIC RESEARCH CENT,SODANKYLA ARCTIC RESEARCH CENTRE,Sodankylä			0	26.63	67.37		19570901	20201231	1	0	63	FMI - Finnish Meteorological Institute 	69	Rovaniemi					29	1	Vaisala RS92/Digicora III (Finland)	M3443110	104,105,106,107,117,126,138,36,39,57,57							E. Tramutola,L.Haimberger	0	
88	0-20000-0-02847	0.0	88	9:4173	1.0,3.0	ROVANIEMI RAUTATIEASEMA			0.0	25.71	66.5		19420403	19440913	1.0	0.0	63.0			Rovaniemi									117,126							L.Haimberger	0.0	
89	0-20000-0-02851	0.0	89	9:4169	1.0,3.0	OULU OULUNSALO PELLONPAA			0.0	25.37	64.94		19440914	19441124	1.0	0.0	63.0			Oulu									117,126							L.Haimberger	0.0	
90	0-20000-0-02864	0.0	90	9:4168	1.0,3.0	KEMI-TORNIO AIRPORT			0.0	24.58	65.79		19450111	19450526	1.0	0.0	63.0			Kemi									117,126							L.Haimberger	0.0	
91	0-20000-0-02917	0.0	91	02917	1.0,3.0	SIILINJARVI KUOPIO AIRPORT			0.0	27.81	63.0		19900924	19900924	1.0	0.0	63.0			Siilinjarvi									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
92	0-20000-0-02919	0.0	92	9:4170	1.0,3.0	LAPPEENRANTA HIEKKAPAKKA			0.0	28.47	61.2		19440710	19440919	1.0	0.0	63.0			Imatra									117,126							L.Haimberger	0.0	
93	0-20000-0-02935	0	93	02935,1:2935,2935,FIM00002935	3	JYVASKYLA AIRPORT			0	25.67	62.4		19570802	20161231	1	0	63	NMS	69.0	Laukaa					29	1	Vaisala RS92/Digicora III (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
94	0-20000-0-02963	0	94	02963,2963,FIM00002963	3	JOKIOINEN OBSERVATORY			0	23.5	60.81		19570901	20201231	1	0	63	NMS	69.0	Forssa					29	1	Vaisala RS41 with pressure derived from GPS height/DigiCORA MW41 (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
95	0-20000-0-02974	0	95	1:2974,2974,FIM00002974	3	HELSINKI/SEUTALA,VANTAA HELSINKI-VANTAA AIRPORT			0	24.96	60.33		19350220	19561231	1	0	63	NMS	69.0	Tuusula					29	1			104,105,106,107,117,126,138							E. Tramutola,L.Haimberger	0.0	
96	0-20000-0-02981	0	96	02981,5525,C:5525,FIXUAE05525	3	PARAINEN UTO,UTO			0	21.37	59.78		19320128	20010222	1	0	63	NMS	69.0	Parainen					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
97	0-20000-0-02982	0.0	97	02982	1.0,3.0	HANKO RUSSARO			0.0	22.95	59.77		19890820	19910409	1.0	0.0	63.0			Tammisaari									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
98	0-20000-0-03002	0.0	98	02001,03001,03007	1.0,3.0	BALTASOUND NO 2			0.0	-0.86	60.75		19820512	19980503	1.0	0.0	63.0			Fraserburgh									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
99	0-20000-0-03005	0	99	03003,03005,1:3005,3005,9:4174,UKM00003005	3	LERWICK			0	-1.18	60.14		19410521	20201231	1	0	63	NMS	76.0	Fraserburgh					29	1	Vaisala RS92/Digicora III (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
100	0-20000-0-03023	0	100	03023,3023,UKM00003023	3	SOUTH UIST RANGE			0	-7.39	57.36		19790731	20200819	1	0	63	NMS	76.0	Inverness					29	1	Vaisala RS41 with pressure derived from GPS height/DigiCORA MW41 (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
101	0-20000-0-03026	0	101	03026,1:3026,3026,UKM00003026	3	STORNOWAY,STORNOWAY AIRPORT			0	-6.32	58.21		19480101	20021025	1	0	63	NMS	76.0	Inverness					29	1	Vaisala RS80/PCCora (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
102	0-20000-0-03039	0.0	102	03039	1.0,3.0	BEALACH NA BA NO 2			0.0	-5.69	57.42		19891124	19891124	1.0	0.0	63.0			Helensburgh									104,105,106,107,117							L.Haimberger	0.0	
103	0-20000-0-03066	0	103	03066,3066,UKM00003066	3	KINLOSS			0	-3.56	57.65		19890919	20060331	1	0	63	NMS	76.0	Elgin					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
104	0-20000-0-03091	0	104	03091,3091,C:5021,UKM00003091	3	ABERDEEN/DYCE AIRPO,DYCE			0	-2.21	57.21		19280717	20001216	1	0	63	NMS	76.0	Aberdeen					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
105	0-20000-0-03132	0.0	105	03130,03132	1.0,3.0	WEST FREUGH			0.0	-4.94	54.86		19570901	20150515	1.0	0.0	63.0			Pahrump,Stranraer									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
106	0-20000-0-03134	0.0	106	03134,3134,C:5731	1.0,3.0	 BISHOPTON,GLASGOW			0.0	-4.53	55.91		19211103	19570928	1.0	0.0	63.0			Barstow,Clydebank									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
107	0-20000-0-03136	0.0	107	03136	1.0,3.0	 GANNET,PRESTWICK			0.0	-4.58	55.52		19570901	19570923	1.0	0.0	63.0			Pahrump									104,105,106,107,117							L.Haimberger	0.0	
108	0-20000-0-03148	0.0	108	03148	1.0,3.0	GLEN OGLE			0.0	-4.32	56.42		19630701	19650226	1.0	0.0	63.0			Goodyear									104,105,106,107,117							L.Haimberger	0.0	
109	0-20000-0-03153	0.0	109	03153	1.0,3.0	DUNDRENNAN			0.0	-4.01	54.8		19650516	19650528	1.0	0.0	63.0			Lake Forest									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
110	0-20000-0-03155	0.0	110	03501	1.0,3.0	DRUMALBIN			0.0	-3.74	55.63		19920619	20010604	1.0	0.0	63.0			Aberystwyth									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
111	0-20000-0-03162	0	111	03162,3162,C:5128,UKM00003162	3	ESKDALEMUIR			0	-3.21	55.31		19270217	20000331	1	0	63	NMS	76.0	Hawick					29	1	Vaisala RS80/Loran/Digicora I, II or Marwin (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
112	0-20000-0-03171	0	112	03170,03171,1:3170,1:3171,3170,3171,C:5134,C:5208,C:5699,UKM00003170	3	LEUCHARS,SHANWELL			0	-2.86	56.38		19211103	20060116	1	0	63	NMS	76.0	Buckhaven,Dundee,Saint Andrews					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
113	0-20000-0-03204	0.0	113	03204	1.0,3.0	RONALDSWAY			0.0	-4.63	54.09		19980930	19980930	1.0	0.0	63.0			Whitehaven									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
114	0-20000-0-03214	0.0	114	03213,1:3213	1.0,3.0	WALNEY ISLAND			0.0	-3.26	54.12		19691117	20000720	1.0	0.0	63.0			Whitehaven									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
115	0-20000-0-03238	0	115	03238,3238,UKM00003238	3	ALBEMARLE			0	-1.88	55.02		20021113	20201230	1	0	63	NMS	76.0	Newburn					29	1	Vaisala RS41 with pressure derived from GPS height/AUTOSONDE (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
116	0-20000-0-03240	0.0	116	03240,3240	1.0,3.0	BOULMER			0.0	-1.6	55.42		19910625	20020214	1.0	0.0	63.0			Ashington									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
117	0-20000-0-03257	0	117	03257,3257,UKM00003257	3	LEEMING			0	-1.53	54.3		19890921	20100502	1	0	63	NMS	76.0	Northallerton					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
118	0-20000-0-03266	0.0	118	03266	1.0,3.0	LINTON-ON-OUSE			0.0	-1.25	54.05		19850531	19850531	1.0	0.0	63.0			York									104,105,106,107,117							L.Haimberger	0.0	
119	0-20000-0-03302	0.0	119	03302,C:5597	1.0,3.0	VALLEY			0.0	-4.54	53.25		19210606	19800306	1.0	0.0	63.0			Colwyn Bay									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
120	0-20000-0-03305	0.0	120	03406	1.0,3.0	CAPEL CURIG NO 3			0.0	-3.94	53.09		19820812	19820812	1.0	0.0	63.0			Colwyn Bay									104,105,106,107,117							L.Haimberger	0.0	
121	0-20000-0-03316	0	121	03317,03322,1:3322,3322,UKM00003322	3	AUGHTON,CROSBY			0	-3.06	53.5		19480102	20020217	1	0	63	NMS	76.0	Ormskirk,Shrewsbury					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
122	0-20000-0-03321	0.0	122	03321,C:5326,C:5622,C:5738	1.0,3.0	HAWARDEN AIRPORT			0.0	-2.99	53.17		19220501	19890613	1.0	0.0	63.0			Chester									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
123	0-20000-0-03344	0.0	123	03339	1.0,3.0	BINGLEY NO 2			0.0	-1.87	53.81		19840919	19840919	1.0	0.0	63.0			Keighley									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
124	0-20000-0-03354	0	124	03354,3354,UKM00003354	3	 WATNALL,NOTTINGHAM			0	-1.25	53.01		19970121	20201231	1	0	63	NMS	76.0	Heanor					29	1	Vaisala RS41 with pressure derived from GPS height/AUTOSONDE (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
125	0-20000-0-03377	0	125	03373,03377,03379,3377,C:5660,UKM00003377	3	WADDINGTON			0	-0.52	53.18		19211111	20100907	1	0	63	NMS	76.0	Lincoln,Sleaford					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
126	0-20000-0-03385	0.0	126	03388,03396	1.0,3.0	DONNA NOOK NO 2			0.0	0.15	53.47		19840707	19841210	1.0	0.0	63.0			Cleethorpes,Grimsby									104,105,106,107,117							L.Haimberger	0.0	
127	0-20000-0-03414	0	127	03414,3414,UKM00003414	3	SHAWBURY			0	-2.66	52.79		19970812	20060301	1	0	63	NMS	76.0	Shrewsbury					29	1	Vaisala RS80/PCCora (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
128	0-20000-0-03462	0.0	128	1:3452	1.0,3.0	WITTERING			0.0	-0.46	52.61		19490101	19490531	1.0	0.0	63.0			Oakham									106,107,117,126,138							L.Haimberger	0.0	
129	0-20000-0-03469	0.0	129	03470,1:3470,3470	1.0,3.0	HOLBEACH NO 2			0.0	0.14	52.87		19691113	19811005	1.0	0.0	63.0			Boston									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
130	0-20000-0-03482	0.0	130	03482,1:3476,3476,C:5066	1.0,3.0	MARHAM			0.0	0.57	52.65		19271003	19830818	1.0	0.0	63.0			Bury Saint Edmunds,Skegness									104,105,106,107,117,126,138							L.Haimberger	0.0	
131	0-20000-0-03488	0	131	03493,03495,UKM00003496	3	HEMSBY,WEYBOURNE			0	1.12	52.95		19800731	20060320	1	0	63	NMS	76.0	Great Yarmouth,Norwich					29	1	Vaisala RS80/Loran/Digicora I, II or Marwin (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
132	0-20000-0-03502	0	132	03502,1:3502,3502,UKM00003501	3	ABERPORTH,CAPEL DEWI			0	-4.57	52.14		19661025	20201217	1	0	63	NMS	76.0	Aberystwyth,Carmarthen					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
133	0-20000-0-03503	0.0	133	3501	1.0,3.0	TRAWSGOED			0.0	-3.95	52.34		1998	2001	1.0	0.0	63.0			Aberystwyth									106,107,126,138							L.Haimberger	0.0	
134	0-20000-0-03522	0.0	134	3522	1.0,3.0	 CREDENHILL,HEREFORD			0.0	-2.8	52.08		1952	1952	1.0	0.0	63.0			Pueblo									106,107,126,138							L.Haimberger	0.0	
135	0-20000-0-03529	0.0	135	03525	1.0,3.0	PERSHORE			0.0	-2.04	52.15		19820105	19841003	1.0	0.0	63.0			Great Malvern									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
136	0-20000-0-03535	0.0	136	C:5291	1.0,3.0	COLESHILL			0.0	-1.69	52.48		19271003	19271018	1.0	0.0	63.0			Sutton Coldfield									106,107							L.Haimberger	0.0	
137	0-20000-0-03559	0	137	03559,3559,UKM00003559	3	CARDINGTON			0	-0.42	52.1		20141124	20200731	1	0	63	NMS	76.0	Bedford					29	1	Vaisala RS92/DigiCORA MW41 (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
138	0-20000-0-03590	0	138	03586,03590,3590,UKM00003590	3	WATTISHAM			0	0.96	52.12		19890525	20060321	1	0	63	NMS	76.0	Bury Saint Edmunds,Ipswich					29	1	Vaisala RS80/PCCora (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
139	0-20000-0-03605	0.0	139	03607	1.0,3.0	PEMBREY SANDS			0.0	-4.37	51.71		19931201	19931201	1.0	0.0	63.0			Carmarthen									104,105,106,107,117							L.Haimberger	0.0	
140	0-20000-0-03649	0	140	03649,3649,C:5373,C:5754,UKM00003649	3	BRIZE NORTON			0	-1.58	51.76		19280314	20060325	1	0	63	NMS	76.0	Bicester,Witney					29	1	Vaisala RS80/PCCora (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
141	0-20000-0-03684	0.0	141	03683,C:5588	1.0,3.0	ANDREWSFIELD			0.0	0.45	51.9		19250417	19860513	1.0	0.0	63.0			Cambridge,Harlow									104,105,106,107,117,126,138							L.Haimberger	0.0	
142	0-20000-0-03693	0	142	03693,1:3693,3693,C:5334,C:6083,UKM00003693	3	 LANDWICK,SHOEBURYNESS			0	0.83	51.55		19211027	20101221	1	0	63	NMS	76.0	Southend-On-Sea,Southend-on-Sea					29	1	Vaisala RS92/Digicora I,II or Marwin (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
143	0-20000-0-03707	0.0	143	03707	1.0,3.0	CHIVENOR			0.0	-4.15	51.09		19850708	19900926	1.0	0.0	63.0			Barnstaple									104,105,106,107,117							L.Haimberger	0.0	
144	0-20000-0-03716	0	144	03715,3715,UKM00003715	3	CARDIFF-WALES ARPT,ST. ATHAN			0	-3.44	51.41		19891007	19980123	1	0	63	NMS	76.0	Barry					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
145	0-20000-0-03743	0	145	03743,03746,03749,1:3743,3743,C:5578,UKM00003743	3	LARKHILL			0	-1.81	51.2		19211118	20201218	1	0	63	NMS	76.0	Andover,Salisbury					29	1	Vaisala RS41 with pressure derived from GPS height/DigiCORA MW41 (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
146	0-20000-0-03749	0.0	146	C:5398,C:5399,C:6123	1.0,3.0	MIDDLE WALLOP			0.0	-1.57	51.15		19271003	19310726	1.0	0.0	63.0			Winchester									106,107,117,126,138							L.Haimberger	0.0	
147	0-20000-0-03761	0.0	147	03761	1.0,3.0	ODIHAM			0.0	-0.95	51.24		19891123	19891123	1.0	0.0	63.0			Fleet									104,105,106,107,117							L.Haimberger	0.0	
