	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio
11392	0-422-0-40131	El Qlaiaat akkar	34.59	36.0	920.0	Surface land meteorological station (SYNOP), GOS	34 35 24N	036 00 00E	40131	999	999	False
11393	0-422-0-40132	El Qoubaiyat	34.559999999999995	36.269999999999996	920.0	Surface land meteorological station (SYNOP), GOS	34 33 36N	036 16 12E	40132	999	999	False
11394	0-20000-0-40101	HOUCHE-AL-OUMARA	33.81666666666667	35.85	920.0	Surface land meteorological station (SYNOP), GOS	33 49 00N	035 51 00E	40101	999	999	False
11395	0-20000-0-40104	MERDJAYOUN	33.36666666666667	35.583333333333336		Surface land meteorological station (SYNOP), GOS	33 22 00N	035 35 00E	40104	999	999	False
11396	0-422-0-40133	Qartaba	34.095	35.84	1524.0	Surface land meteorological station (SYNOP), GOS	34 05 42N	035 50 24E	40133	999	999	False
11397	0-20000-0-40102	RAYACK	33.86666666666667	36.0	920.0	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	33 52 00N	036 00 00E	40102	999	999	False
11398	0-422-0-40120	sour	33.26	35.21	920.0	Surface land meteorological station (SYNOP), GOS	33 15 36N	035 12 36E	40120	999	999	False
11399	0-20000-0-40103	TRIPOLI	34.45	35.8	5.0	Climatological station, Surface land meteorological station (SYNOP), GOS, CLIMAT(C), RBCN, RBSN(S)	34 27 00N	035 48 00E	40103	999	999	False
11400	0-20000-0-26729	ALYTUS	54.4125	24.063333333333333		Surface land meteorological station (SYNOP), GOS	54 24 45N	024 03 48E	26729	999	999	False
11401	0-20000-0-26531	BIRZAI	56.19305555555555	24.774166666666666	61.52	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBCN, RBSN(S)	56 11 35N	024 46 27E	26531	999	999	False
11402	0-20000-0-26620	DOTNUVA	55.39611111111111	23.866111111111113	77.08	Surface land meteorological station (SYNOP), GOS	55 23 46N	023 51 58E	26620	999	999	False
11403	0-20000-0-26547	DUKSTAS	55.51777777777777	26.316111111111113	167.7	Surface land meteorological station (SYNOP), GOS	55 31 04N	026 18 58E	26547	999	999	False
11404	0-20000-0-26629	KAUNAS (26629-0)	54.88388888888889	23.835833333333333	76.99	Climatological station, Surface land meteorological station (SYNOP), GOS, CLIMAT(C), RBSN(S), RBCN	54 53 02N	023 50 09E	26629	999	999	False
11405	0-20001-0-26629	KAUNAS (26629-1)	54.88388888888889	23.835833333333333	76.99	Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GOS, RBSN(T)	54 53 02N	023 50 09E	26629	999	999	True
11406	0-20000-0-26509	KLAIPEDA	55.731388888888894	21.091666666666665	7.26	Climatological station, Surface land meteorological station (SYNOP), RBSN(S), RBCN, CLIMAT(C), GOS	55 43 53N	021 05 30E	26509	999	999	False
11407	0-20000-0-26713	KYBARTAI	54.64972222222222	22.799722222222226	59.4	Surface land meteorological station (SYNOP), GOS	54 38 59N	022 47 59E	26713	999	999	False
11408	0-20000-0-26518	LAUKUVA	55.60888888888889	22.239444444444445	165.76	Surface land meteorological station (SYNOP), GOS, RBSN(S)	55 36 32N	022 14 22E	26518	999	999	False
11409	0-20000-0-26728	LAZDIJAI	54.23222222222223	23.510555555555555	133.56	Surface land meteorological station (SYNOP), GOS	54 13 56N	023 30 38E	26728	999	999	False
11410	0-20000-0-26714	MARIJAMPOLE	54.528888888888886	23.351944444444445		Surface land meteorological station (SYNOP), GOS	54 31 44N	023 21 07E	26714	999	999	False
11411	0-20000-0-26501	MAZEIKIAI	56.35388888888889	22.317777777777778	66.78	Surface land meteorological station (SYNOP), GOS	56 21 14N	022 19 04E	26501	999	999	False
11412	0-20000-0-26504	N. AKMENE	56.25	22.730833333333333		Surface land meteorological station (SYNOP), GOS	56 15 00N	022 43 51E	26504	999	999	False
11413	0-20000-0-26603	NIDA	55.30222222222222	21.00722222222222	2.62	Surface land meteorological station (SYNOP), GOS	55 18 08N	021 00 26E	26603	999	999	False
11414	0-20000-0-26502	PALANGA	55.973055555555554	21.091666666666665	15.06	Surface land meteorological station (SYNOP), GOS	55 58 23N	021 05 30E	26502	999	999	False
11415	0-20000-0-26529	PANEVEZYS	55.73527777777778	24.41722222222222	58.3	Surface land meteorological station (SYNOP), GOS, Centennial Observing Stations	55 44 07N	024 25 02E	26529	999	999	False
11416	0-20000-0-26621	RASEINIAI	55.394444444444446	23.149722222222223	110.48	Surface land meteorological station (SYNOP), GOS	55 23 40N	023 08 59E	26621	999	999	False
11417	0-20000-0-26539	ROKISKIS	55.955000000000005	25.591388888888886	139.1	Surface land meteorological station (SYNOP), GOS	55 57 18N	025 35 29E	26539	999	999	False
11418	0-20000-0-26528	SEDUVA	55.75472222222222	23.7425		Surface land meteorological station (SYNOP), GOS	55 45 17N	023 44 33E	26528	999	999	False
11419	0-20000-0-26524	SIAULIAI	55.94222222222222	23.33111111111111	107.4	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBCN, RBSN(S)	55 56 32N	023 19 52E	26524	999	999	False
11420	0-20000-0-26600	SILUTE	55.352222222222224	21.446944444444444	5.1	Surface land meteorological station (SYNOP), GOS	55 21 08N	021 26 49E	26600	999	999	False
11421	0-20000-0-26636	SVENCIONYS	55.14944444444444	26.172777777777778	222.3	Surface land meteorological station (SYNOP), GOS	55 08 58N	026 10 22E	26636	999	999	False
11422	0-20000-0-26615	TAURAGE	55.25666666666667	22.278055555555554	34.5	Surface land meteorological station (SYNOP), GOS	55 15 24N	022 16 41E	26615	999	999	False
11423	0-20000-0-26515	TELSIAI	55.99111111111111	22.256666666666668	151.82	Surface land meteorological station (SYNOP), GOS	55 59 28N	022 15 24E	26515	999	999	False
11424	0-20000-0-26634	UKMERGE	55.26416666666667	24.760277777777777	73.24	Surface land meteorological station (SYNOP), GOS	55 15 51N	024 45 37E	26634	999	999	False
11425	0-20000-0-26633	UTENA	55.515277777777776	25.58972222222222	105.69	Automatic weather station (AWS), Surface land meteorological station (SYNOP), RBSN(S), GOS	55 30 55N	025 35 23E	26633	999	999	False
11426	0-20000-0-26737	VARENA	54.248333333333335	24.551666666666666	110.66	Surface land meteorological station (SYNOP), GOS	54 14 54N	024 33 06E	26737	999	999	False
11427	0-20000-0-26517	VEZAICIAI	55.720555555555556	21.474166666666665		Surface land meteorological station (SYNOP), GOS	55 43 14N	021 28 27E	26517	999	999	False
11428	0-20000-0-26730	VILNIUS (26730-0)	54.626111111111115	25.106944444444444	155.93	Climatological station, Surface land meteorological station (SYNOP), GSN, CLIMAT(C), RBSN(S), GOS, RBCN	54 37 34N	025 06 25E	26730	999	999	False
11429	0-20000-0-26732	VILNIUS (26732-0)	54.63638888888889	25.290833333333335	196.0	Surface land meteorological station (SYNOP), GOS	54 38 11N	025 17 27E	26732	999	999	False
11430	0-20000-0-06590	LUXEMBOURG/LUXEMBOURG	49.632777777777775	6.233055555555556	369.22	Agricultural meteorological station, Automatic weather station (AWS), Climatological station, Precipitation station, Surface land meteorological station (SYNOP), GSN, RBSN(S), CLIMAT(C), GOS, RBCN	49 37 58N	006 13 59E	06590	999	999	False
11431	0-20000-0-16599	GUDJA	35.85	14.5	78.0	Surface land meteorological station (SYNOP), GOS	35 51 00N	014 30 00E	16599	999	999	False
11432	0-20000-0-16597	LUQA	35.85	14.483333333333333	91.0	Climatological station, Surface land meteorological station (SYNOP), GSN, RBCN, CLIMAT(C), RBSN(S), GOS	35 51 00N	014 29 00E	16597	999	999	False
11433	0-20000-0-33824	BALTATA	47.05138888888889	29.047777777777778	79.0	Surface land meteorological station (SYNOP), GOS	47 03 05N	029 02 52E	33824	999	999	False
11434	0-20000-0-33745	BALTI	47.75388888888889	27.918333333333333	102.0	Surface land meteorological station (SYNOP), GOS	47 45 14N	027 55 06E	33745	999	999	False
11435	0-20000-0-33749	BRAVICEA	47.36666666666667	28.433333333333334	78.0	Surface land meteorological station (SYNOP), GOS	47 22 00N	028 26 00E	33749	999	999	False
11436	0-20000-0-33664	BRICENI	48.359722222222224	27.08111111111111	261.0	Surface land meteorological station (SYNOP), GOS	48 21 35N	027 04 52E	33664	999	999	False
11437	0-20000-0-33885	CAHUL	45.88333333333333	28.233333333333334	113.0	Surface land meteorological station (SYNOP), GOS	45 53 00N	028 14 00E	33885	999	999	False
11438	0-20000-0-33679	CAMENCA	48.03333333333333	28.7	154.0	Surface land meteorological station (SYNOP), GOS	48 02 00N	028 42 00E	33679	999	999	False
11439	0-20000-0-33886	CEADIR-LUNGA	46.1	28.9	180.0	Surface land meteorological station (SYNOP), GOS	46 06 00N	028 54 00E	33886	999	999	False
11440	0-20000-0-33815	CHISINAU	46.97138888888889	28.848333333333333	173.0	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), RBSN(S), RBCN, CLIMAT(C), GSN, GOS	46 58 17N	028 50 54E	33815	999	999	True
11441	0-20000-0-33810	CODRII	47.13333333333333	28.383888888888887	157.0	Surface land meteorological station (SYNOP), GOS	47 08 00N	028 23 02E	33810	999	999	False
11442	0-20000-0-33748	CORNESTI	47.35611111111111	28.008333333333333	232.0	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	47 21 22N	028 00 30E	33748	999	999	False
11443	0-20000-0-33821	DUBASARI	47.28333333333333	29.133333333333333	40.0	Surface land meteorological station (SYNOP), GOS	47 17 00N	029 08 00E	33821	999	999	False
11444	0-20000-0-33744	FALESTI	47.580000000000005	27.71611111111111	162.0	Surface land meteorological station (SYNOP), GOS	47 34 48N	027 42 58E	33744	999	999	False
11445	0-20000-0-33883	KOMRAT	46.29722222222222	28.641944444444444	133.0	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBCN	46 17 50N	028 38 31E	33883	999	999	False
11446	0-20000-0-33881	LEOVA	46.475	28.259166666666665	156.0	Surface land meteorological station (SYNOP), GOS	46 28 30N	028 15 33E	33881	999	999	False
11447	0-20000-0-33754	RIBNITA	47.766666666666666	29.016666666666666	119.0	Surface land meteorological station (SYNOP), GOS	47 46 00N	029 01 00E	33754	999	999	False
11448	0-20000-0-33678	SOROCA	48.166666666666664	28.3	173.0	Surface land meteorological station (SYNOP), GOS	48 10 00N	028 18 00E	33678	999	999	False
11449	0-20000-0-33892	STEFAN-VODA	46.51416666666667	29.650277777777777	173.0	Surface land meteorological station (SYNOP), GOS	46 30 51N	029 39 01E	33892	999	999	False
11450	0-20000-0-33829	TIRASPOL	46.9	29.6	40.0	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	46 54 00N	029 36 00E	33829	999	999	False
11451	0-20000-0-13461	BAR	42.1	19.083333333333332	6.0	Surface land meteorological station (SYNOP), GOS, RBSN(S)	42 06 00N	019 05 00E	13461	999	999	False
11452	0-20000-0-13455	HERCEG NOVI-IGALO	42.45	18.55	10.0	Surface land meteorological station (SYNOP), GOS	42 27 00N	018 33 00E	13455	999	999	False
11453	0-20000-0-13465	KOLASIN	42.833333333333336	19.533333333333335	945.0	Surface land meteorological station (SYNOP), GOS	42 50 00N	019 32 00E	13465	999	999	False
11454	0-20000-0-13459	NIKSIC	42.766666666666666	18.95	647.0	Surface land meteorological station (SYNOP), GOS, RBSN(S)	42 46 00N	018 57 00E	13459	999	999	False
11455	0-20000-0-13363	PLJEVLJA	43.35	19.35	788.0	Climatological station, Surface land meteorological station (SYNOP), RBSN(S), GOS, CLIMAT(C), RBCN	43 21 00N	019 21 00E	13363	999	999	False
11456	0-20000-0-13462	PODGORICA-GOLUBOVCI	42.36666666666667	19.25	33.0	Climatological station, Surface land meteorological station (SYNOP), RBCN, GOS, RBSN(S)	42 22 00N	019 15 00E	13462	999	999	False
11457	0-20000-0-13463	PODGORICA-GRAD	42.43333333333333	19.283333333333335	50.0	Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBSN(S)	42 26 00N	019 17 00E	13463	999	999	False
11458	0-20000-0-13457	TIVAT	42.4	18.733333333333334	5.0	Surface land meteorological station (SYNOP), GOS, RBSN(S)	42 24 00N	018 44 00E	13457	999	999	False
11459	0-20000-0-13464	ULCINJ	41.916666666666664	19.216666666666665	29.0	Surface land meteorological station (SYNOP), GOS	41 55 00N	019 13 00E	13464	999	999	False
11460	0-20000-0-13361	ZABLJAK	43.15	19.133333333333333	1450.0	Surface land meteorological station (SYNOP), GOS	43 09 00N	019 08 00E	13361	999	999	False
11461	0-20000-0-06205	A12-CPP	55.399166666666666	3.8102777777777774	33.1	Surface land meteorological station (SYNOP), GOS	55 23 57N	003 48 37E	06205	999	999	False
11462	0-20000-0-06240	AMSTERDAM AP SCHIPHOL	52.31722222222223	4.789722222222222	-3.24	Surface land meteorological station (SYNOP), RBSN(S), GOS	52 19 02N	004 47 23E	06240	999	999	False
11463	0-20000-0-06391	ARCEN AWS	51.49722222222222	6.196111111111112	19.5	Surface land meteorological station (SYNOP), GOS	51 29 50N	006 11 46E	06391	999	999	False
11464	0-20000-0-06208	AWG-1	53.49166666666667	5.941666666666667	26.5	Surface land meteorological station (SYNOP), GOS	53 29 30N	005 56 30E	06208	999	999	False
11465	0-20000-0-06249	BERKHOUT AWS	52.64277777777778	4.978888888888889	-2.4	Surface land meteorological station (SYNOP), GOS	52 38 34N	004 58 44E	06249	999	999	False
11466	0-20000-0-06214	BUITENGAATS/BG-OHVS2	54.036944444444444	6.041666666666667	36.68	Surface land meteorological station (SYNOP), GOS	54 02 13N	006 02 30E	06214	999	999	False
11467	0-20000-0-06348	CABAUW TOWER AWS	51.969166666666666	4.925833333333333	0.86	Surface land meteorological station (SYNOP), GOS	51 58 09N	004 55 33E	06348	999	999	False
11468	0-20000-0-06308	CADZAND WP	51.38	3.379166666666667		Surface land meteorological station (SYNOP), GOS	51 22 48N	003 22 45E	06308	999	999	False
11469	0-20000-0-06201	D15-FA-1	54.32555555555556	2.9358333333333335	35.62	Surface land meteorological station (SYNOP), GOS	54 19 32N	002 56 09E	06201	999	999	False
11470	0-20000-0-06260	DE BILT AWS	52.098888888888894	5.179722222222223	3.5	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GOS, RBSN(T), GSN, RBCN, CLIMAT(C), GRUAN	52 05 56N	005 10 47E	06260	999	999	True
11471	0-20000-0-06275	DEELEN	52.05472222222222	5.872222222222223	46.74	Surface land meteorological station (SYNOP), GOS	52 03 17N	005 52 20E	06275	999	999	False
11472	0-20000-0-06235	DE KOOIJ VK	52.926944444444445	4.781111111111111	1.12	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBCN, RBSN(S)	52 55 37N	004 46 52E	06235	999	999	False
11473	0-20000-0-06370	EINDHOVEN AP	51.44972222222222	5.376944444444444	22.41	Surface land meteorological station (SYNOP), GOS	51 26 59N	005 22 37E	06370	999	999	False
11474	0-20000-0-06377	ELL AWS	51.196666666666665	5.7625	30.0	Surface land meteorological station (SYNOP), GOS	51 11 48N	005 45 45E	06377	999	999	False
11475	0-20000-0-06321	EURO PLATFORM	51.99777777777778	3.275	17.65	Surface land meteorological station (SYNOP), GOS, RBSN(S)	51 59 52N	003 16 30E	06321	999	999	False
11476	0-20000-0-06206	F16-A	54.11666666666667	4.012222222222222	27.8	Surface land meteorological station (SYNOP), GOS	54 07 00N	004 00 44E	06206	999	999	False
11477	0-20000-0-06239	F3-FB-1	54.85388888888889	4.696111111111112	24.27	Climatological station, Surface land meteorological station (SYNOP), RBSN(S), GOS, CLIMAT(C), RBCN	54 51 14N	004 41 46E	06239	999	999	False
11478	0-20000-0-06350	GILZE RIJEN	51.565	4.935277777777778	12.7	Surface land meteorological station (SYNOP), GOS	51 33 54N	004 56 07E	06350	999	999	False
11479	0-20000-0-06280	GRONINGEN AP EELDE	53.12361111111111	6.584722222222222	4.0	Surface land meteorological station (SYNOP), GOS, CLIMAT(C)	53 07 25N	006 35 05E	06280	999	999	False
11480	0-20000-0-06315	HANSWEERT	51.44583333333333	3.9975		Surface land meteorological station (SYNOP), GOS	51 26 45N	003 59 51E	06315	999	999	False
11481	0-20000-0-06278	HEINO AWS	52.43444444444444	6.2588888888888885	3.6	Surface land meteorological station (SYNOP), GOS	52 26 04N	006 15 32E	06278	999	999	False
11482	0-20000-0-06356	HERWIJNEN AWS	51.85777777777778	5.145277777777778	2.56	Surface land meteorological station (SYNOP), GOS	51 51 28N	005 08 43E	06356	999	999	False
11483	0-20000-0-06330	HOEK VAN HOLLAND AWS	51.99111111111111	4.121666666666666	12.48	Surface land meteorological station (SYNOP), GOS	51 59 28N	004 07 18E	06330	999	999	False
11484	0-20000-0-06311	HOOFDPLAAT	51.37777777777778	3.672222222222222		Surface land meteorological station (SYNOP), GOS	51 22 40N	003 40 20E	06311	999	999	False
11485	0-20000-0-06279	HOOGEVEEN AWS	52.74888888888889	6.573055555555555	17.43	Surface land meteorological station (SYNOP), GOS	52 44 56N	006 34 23E	06279	999	999	False
11486	0-20000-0-06212	HOORN-A	52.918055555555554	4.150277777777778	40.5	Surface land meteorological station (SYNOP), GOS	52 55 05N	004 09 01E	06212	999	999	False
11487	0-20000-0-06285	HUIBERTGAT WP	53.573888888888895	6.398333333333333		Surface land meteorological station (SYNOP), GOS	53 34 26N	006 23 54E	06285	999	999	False
11488	0-20000-0-06283	HUPSEL AWS	52.06777777777778	6.656666666666667	29.07	Surface land meteorological station (SYNOP), GOS	52 04 04N	006 39 24E	06283	999	999	False
11489	0-20000-0-06209	IJMOND WP	52.46361111111111	4.5175		Surface land meteorological station (SYNOP), GOS	52 27 49N	004 31 03E	06209	999	999	False
11490	0-20000-0-06225	IJMUIDEN WP	52.46222222222222	4.555	4.0	Surface land meteorological station (SYNOP), GOS	52 27 44N	004 33 18E	06225	999	999	False
11491	0-20000-0-06211	J6-A	53.82416666666667	2.945277777777778	34.3	Surface land meteorological station (SYNOP), GOS	53 49 27N	002 56 43E	06211	999	999	False
11492	0-20000-0-06252	K13-A	53.217777777777776	3.220277777777778	31.24	Climatological station, Surface land meteorological station (SYNOP), RBCN, CLIMAT(C), GOS, RBSN(S)	53 13 04N	003 13 13E	06252	999	999	False
11493	0-20000-0-06204	K14-FA-1C	53.269444444444446	3.6277777777777778	27.55	Surface land meteorological station (SYNOP), GOS	53 16 10N	003 37 40E	06204	999	999	False
11494	0-20000-0-06207	L9-FF-1	53.614444444444445	4.960277777777778	30.35	Surface land meteorological station (SYNOP), GOS	53 36 52N	004 57 37E	06207	999	999	False
11495	0-20000-0-06277	LAUWERSOOG AWS	53.41166666666666	6.199166666666667	2.9	Surface land meteorological station (SYNOP), GOS	53 24 42N	006 11 57E	06277	999	999	False
11496	0-20000-0-06270	LEEUWARDEN	53.223055555555554	5.751666666666667	0.96	Automatic weather station (AWS), Surface land meteorological station (SYNOP), RBSN(S), GOS	53 13 23N	005 45 06E	06270	999	999	False
11497	0-20000-0-06269	LELYSTAD AP	52.45722222222223	5.519722222222222	-3.89	Surface land meteorological station (SYNOP), GOS	52 27 26N	005 31 11E	06269	999	999	False
11498	0-20000-0-06320	LICHTEILAND GOEREE	51.92583333333333	3.67	19.18	Surface land meteorological station (SYNOP), GOS	51 55 33N	003 40 12E	06320	999	999	False
11499	0-20000-0-06380	MAASTRICHT AACHEN AP	50.905277777777776	5.7619444444444445	113.4	Climatological station, Surface land meteorological station (SYNOP), GOS, RBCN, RBSN(S), CLIMAT(C)	50 54 19N	005 45 43E	06380	999	999	False
11500	0-20000-0-06273	MARKNESSE AWS	52.70194444444445	5.887499999999999	-3.35	Surface land meteorological station (SYNOP), GOS	52 42 07N	005 53 15E	06273	999	999	False
11501	0-20000-0-06331	MAROLLEGAT	51.478611111111114	4.1925		Surface land meteorological station (SYNOP), GOS	51 28 43N	004 11 33E	06331	999	999	False
11502	0-20000-0-06286	NIEUW BEERTA AWS	53.19444444444444	7.149166666666667	-0.2	Surface land meteorological station (SYNOP), GOS	53 11 40N	007 08 57E	06286	999	999	False
11503	0-20000-0-06316	OOSTERSCHELDE 4	51.655833333333334	3.693888888888889		Surface land meteorological station (SYNOP), GOS	51 39 21N	003 41 38E	06316	999	999	False
11504	0-20000-0-06312	OOSTERSCHELDE WP	51.766666666666666	3.6216666666666666		Surface land meteorological station (SYNOP), GOS	51 46 00N	003 37 18E	06312	999	999	False
11505	0-20000-0-06203	P11-B	52.36	3.341666666666667	23.9	Surface land meteorological station (SYNOP), GOS	52 21 36N	003 20 30E	06203	999	999	False
11506	0-20000-0-06343	ROTTERDAM GEULHAVEN	51.89194444444444	4.3125	3.5	Surface land meteorological station (SYNOP), GOS	51 53 31N	004 18 45E	06343	999	999	False
11507	0-20000-0-06344	ROTTERDAM THE HAGUE AP	51.96055555555556	4.446944444444445	-4.52	Surface land meteorological station (SYNOP), GOS	51 57 38N	004 26 49E	06344	999	999	False
11508	0-20000-0-06324	STAVENISSE	51.595555555555556	4.006111111111111		Surface land meteorological station (SYNOP), GOS	51 35 44N	004 00 22E	06324	999	999	False
11509	0-20000-0-06267	STAVOREN AWS	52.89666666666667	5.383333333333334	-1.3	Surface land meteorological station (SYNOP), GOS	52 53 48N	005 23 00E	06267	999	999	False
11510	0-20000-0-06251	TERSCHELLING HOORN AWS	53.39111111111111	5.345833333333333	2.3	Surface land meteorological station (SYNOP), GOS	53 23 28N	005 20 45E	06251	999	999	False
11511	0-20000-0-06290	TWENTE AWS	52.27305555555555	6.890833333333333	34.55	Surface land meteorological station (SYNOP), GOS, RBSN(S)	52 16 23N	006 53 27E	06290	999	999	False
11512	0-20000-0-06313	VLAKTE VAN RAAN	51.50361111111111	3.2419444444444445		Surface land meteorological station (SYNOP), GOS	51 30 13N	003 14 31E	06313	999	999	False
11513	0-20000-0-06242	VLIELAND	53.24	4.920833333333333	10.43	Surface land meteorological station (SYNOP), GOS	53 14 24N	004 55 15E	06242	999	999	False
11514	0-20000-0-06310	VLISSINGEN AWS	51.44138888888889	3.5958333333333337	9.65	Climatological station, Surface land meteorological station (SYNOP), GOS, CLIMAT(C), RBCN	51 26 29N	003 35 45E	06310	999	999	False
11515	0-20000-0-06375	VOLKEL	51.65861111111111	5.706666666666667	21.41	Surface land meteorological station (SYNOP), GOS, RBSN(S)	51 39 31N	005 42 24E	06375	999	999	False
11516	0-20000-0-06215	VOORSCHOTEN AWS	52.13972222222222	4.436388888888889	0.44	Surface land meteorological station (SYNOP), GOS	52 08 23N	004 26 11E	06215	999	999	False
11517	0-20000-0-06319	WESTDORPE AWS	51.224722222222226	3.861111111111111	3.11	Surface land meteorological station (SYNOP), GOS	51 13 29N	003 51 40E	06319	999	999	False
11518	0-20000-0-06248	WIJDENES WP	52.6325	5.173611111111112	0.8	Surface land meteorological station (SYNOP), GOS	52 37 57N	005 10 25E	06248	999	999	False
11519	0-20000-0-06257	WIJK AAN ZEE AWS	52.50527777777778	4.603055555555555	8.5	Surface land meteorological station (SYNOP), GOS	52 30 19N	004 36 11E	06257	999	999	False
11520	0-20000-0-06323	WILHELMINADORP AWS	51.52583333333333	3.883611111111111		Automatic weather station (AWS), GOS Surface networks	51 31 33N	003 53 01E	06323	999	999	False
11521	0-528-0-06323	WILHELMINADORP AWS	51.52583333333333	3.883611111111111		Automatic weather station (AWS), GOS Surface networks	51 31 33N	003 53 01E	06323	999	999	False
11522	0-20000-0-06340	WOENSDRECHT	51.44777777777777	4.341944444444444	15.62	Automatic weather station (AWS), Surface land meteorological station (SYNOP), GOS	51 26 52N	004 20 31E	06340	999	999	False
11523	0-20000-0-13598	BEROVO	41.71666666666667	22.85	836.0	Precipitation station, Surface land meteorological station (SYNOP), GOS	41 43 00N	022 51 00E	13598	999	999	False
11524	0-20000-0-13583	BITOLA	41.05	21.366666666666667	589.0	Climatological station, Precipitation station, Surface land meteorological station (SYNOP), GOS, RBSN(S), CLIMAT(C), RBCN	41 03 00N	021 22 00E	13583	999	999	False
11525	0-20000-0-13573	DEBAR	41.52333333333333	20.5125	675.0	Surface land meteorological station (SYNOP), GOS	41 31 24N	020 30 45E	13573	999	999	False
11526	0-20000-0-13592	DEMIR KAPIJA	41.409444444444446	22.237222222222222	126.0	Precipitation station, Surface land meteorological station (SYNOP), GOS	41 24 34N	022 14 14E	13592	999	999	False
11527	0-807-0-AMS1042	GEVGELIJA	41.15	22.5025	59.0	Automatic weather station (AWS), Surface land meteorological station (SYNOP), GOS	41 09 00N	022 30 09E	AMS1042	999	999	False
11528	0-20000-0-13597	GEVGELIJA	41.15	22.5025	59.0	Automatic weather station (AWS), Surface land meteorological station (SYNOP), GOS	41 09 00N	022 30 09E	13597	999	999	False
11529	0-807-0-Gostivar	GOSTIVAR	41.79222222222222	20.900555555555552		Agricultural meteorological station, Automatic weather station (AWS), Climatological station, Cryosphere station, Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	41 47 32N	020 54 02E	Gostivar	999	999	False
11530	0-807-0-Gradsko	GRADSKO	41.57222222222222	21.94527777777778		Agricultural meteorological station, Automatic weather station (AWS), Climatological station, Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	41 34 20N	021 56 43E	Gradsko	999	999	False
11531	0-807-0-RAD001	GURISTE	41.89888888888889	21.83611111111111	856.0	Agricultural meteorological station, Precipitation station, Surface land meteorological station (SYNOP), Weather radar, WRO, GOS	41 53 56N	021 50 10E	RAD001	999	999	False
11532	0-20000-0-13590	GURISTE	41.89888888888889	21.83611111111111	856.0	Agricultural meteorological station, Precipitation station, Surface land meteorological station (SYNOP), Weather radar, WRO, GOS	41 53 56N	021 50 10E	13590	999	999	False
11533	0-807-0-Kargo	KARGO	41.822500000000005	22.085833333333333		Agricultural meteorological station, Automatic weather station (AWS), Climatological station, Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	41 49 21N	022 05 09E	Kargo	999	999	False
11534	0-807-0-Kochani	KOCHANI	41.909444444444446	22.411944444444444		Agricultural meteorological station, Automatic weather station (AWS), Climatological station, Precipitation station, Radiation station, Surface land meteorological station (SYNOP), GOS	41 54 34N	022 24 43E	Kochani	999	999	False
11535	0-20000-0-13493	KRIVA PALANKA	42.203611111111115	22.33111111111111	696.0	Surface land meteorological station (SYNOP), GOS	42 12 13N	022 19 52E	13493	999	999	False
11536	0-20000-0-13582	KRUSEVO	41.36666666666667	21.25	1230.0	Surface land meteorological station (SYNOP), GOS	41 22 00N	021 15 00E	13582	999	999	False
11537	0-20000-0-13589	KUMANOVO	42.13333333333333	21.716666666666665	338.0	Surface land meteorological station (SYNOP), GOS	42 08 00N	021 43 00E	13589	999	999	False
11538	0-20000-0-13577	LAZAROPOLE	41.5375	20.695833333333333	1321.0	Climatological station, Surface land meteorological station (SYNOP), GSN, RBCN, GOS, CLIMAT(C)	41 32 15N	020 41 45E	13577	999	999	False
11539	0-20000-0-13576	MAVROVO	41.7	20.75	1240.0	Surface land meteorological station (SYNOP), GOS	41 42 00N	020 45 00E	13576	999	999	False
11540	0-20000-0-13578	OHRID	41.11666666666667	20.8	761.0	Surface land meteorological station (SYNOP), GOS	41 07 00N	020 48 00E	13578	999	999	False
11541	0-20000-0-13579	OHRID-AERODROME	41.1	20.816666666666666	700.0	Surface land meteorological station (SYNOP), GOS	41 06 00N	020 49 00E	13579	999	999	False
11542	0-20000-0-13492	POPOVA SAPKA	42.01583333333333	20.883055555555558	1750.0	Surface land meteorological station (SYNOP), GOS	42 00 57N	020 52 59E	13492	999	999	False
11543	0-20000-0-13575	POZARANE	41.850833333333334	20.870555555555555	885.0	Surface land meteorological station (SYNOP), GOS	41 51 03N	020 52 14E	13575	999	999	False
11544	0-20000-0-13580	PRETOR	40.97972222222222	21.065	910.0	Surface land meteorological station (SYNOP), GOS	40 58 47N	021 03 54E	13580	999	999	False
11545	0-20000-0-13585	PRILEP	41.333333333333336	21.566666666666666	674.0	Surface land meteorological station (SYNOP), GOS	41 20 00N	021 34 00E	13585	999	999	False
