	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
76	0-20000-0-64700	0	77	64700	3	NDJAMENA			0	15.033333333333331	12.133333333333333		2024-02-04	2024-02-09	1	0	63	NMS	213	Kousseri									['126', '137', '106', '107', '117']							L.Haimberger	0
77	0-20000-0-64810	0	78	64810	3	MALABO			0	8.766666666666667	3.75		2015-11-02	2016-01-12	1	0	63	NMS	87	Malabo									['126', '137', '106', '107', '117']							L.Haimberger	0
78	0-20000-0-64500	0	79	64500	3	LIBREVILLE			0	9.416666666666666	0.45		2015-11-01	2015-11-24	1	0	63	NMS	75	Libreville									['126', '137', '106', '107', '117']							L.Haimberger	0
79	0-20000-0-97372	0	80	97372	3	KUPANG/ELTARI			0	123.67	-10.1675		2014-10-02	2024-03-04	1	0	63	NMS	100	Kupang									['126', '137', '106', '107', '117']							L.Haimberger	0
80	0-20000-0-47159	0	81	47183	3	BUSAN			0	129.03194444444446	35.10472222222222		2024-02-15	2024-02-15	1	0	63	NMS	121	Fukuma									['126', '137', '106', '107', '117']							L.Haimberger	0
81	0-20000-0-25400	0	82	25400	3	ZYRYANKA (25400-0)			0	150.9	65.73333333333333		2015-11-01	2015-11-04	1	0	63	NMS	190										['126', '137', '106', '107', '117']							L.Haimberger	0
82	0-20000-0-62414	0	83	62414	3	ASSWAN			0	32.82	23.96444444444444		2015-11-01	2015-11-02	1	0	63	NMS	64	Aswan									['126', '137', '106', '107', '117']							L.Haimberger	0
83	0-20001-0-64910	0	84	64910	3	DOUALA R.S.			0	9.7	4.016666666666667		2015-11-01	2016-01-12	1	0	63	NMS	46	Douala									['126', '137', '106', '107', '117']							L.Haimberger	0
84	0-20000-0-61415	0	85	61415	3	NOUADHIBOU			0	-17.03638888888889	20.92027777777778		2015-11-01	2015-11-04	1	0	63	NMS	150	Nouadhibou									['126', '137', '106', '107', '117']							L.Haimberger	0
85	0-20000-0-96925	0	86	96925	3	SANGKAPURA (BAWEAN IS.)			0	112.65777777777778	-5.850833333333333		2014-10-12	2024-03-03	1	0	63	NMS	100	Paciran									['126', '137', '106', '107', '117']							L.Haimberger	0
86	0-20000-0-97008	0	87	97008	3	NAHA/TAHUNA			0	125.52888888888889	3.6858333333333335		2014-10-11	2024-03-03	1	0	63	NMS	100	Bitung									['126', '137', '106', '107', '117']							L.Haimberger	0
87	0-20000-0-25400	0	88	25403	3	ZYRYANKA (25400-0)			0	150.9	65.73333333333333		2024-02-04	2024-03-03	1	0	63	NMS	190										['126', '137', '106', '107', '117']							L.Haimberger	0
