	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	distance_km	distance_km_minusLat	city_dist_km	elevation	file
71	0-20000-0-98428	0	72	2:41219	3	SANGLEY POINT			0	120.91666666666669	14.5		19400701	19400731	1	0	63	NMS	176	Bacoor									[104, 105, 106, 107]							L.Haimberger	0	2.2		2.5		era5.conv._2:41219
72	0-20000-0-56586	0	73	2:42018	3	ZHAOTONG			0	103.75	27.33333333333333		19450118	19450227	1	0	63	NMS	47	Zhaotong									[104, 105, 106, 107]							L.Haimberger	0	7.9		4.8	1950.0	era5.conv._2:42018
73	0-20000-0-70026	0	74	NAAC	3	BARROW/W. POST W. ROGERS			0	-156.78333333333333	71.28888888888889		19700924	19700924	1	0	63	NMS	231	None									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	24.3		None	11.9	era5.conv._NAAC
74	0-20000-0-72408	0	75	6:110052	3	PHILADELPHIA/INT., PA.			0	-75.25	39.88333333333333		19700811	19701110	1	0	63	NMS	231	Ardmore									[38, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	13.2		5.7	9.0	era5.conv._6:110052
75	0-20300-0-99010	0	76	10139	3	OCEAN WEATHER SHIP E			0	-48.0	35.0		19710503	19710503	1	0	63	NMS	37	None									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	0.0		None	0.0	era5.conv._10139
76	0-20300-0-99006	0	77	TRYA	3	OCEAN WEATHER SHIP A			0	-33.0	62.0		19650803	19651005	1	0	63	NMS	83	None									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	12.3		None	0.0	era5.conv._TRYA
77	0-20000-0-70265	0	78	26407	3	FAIRBANKS/EIELSON AFB			0	-147.06666666666666	64.65		19640713	19640713	1	0	63	NMS	231	Fairbanks									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	3.4		35.0	167.0	era5.conv._26407
78	0-20600-0-54836	0	79	54851	3	Mohei, China			0	118.82	36.2		19740125	19740308	1	0	63	NMS	47	Zhucheng									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	27.5		35.8	-999.0	era5.conv._54851
79	0-20300-0-99018	0	80	3:0N5D	3	OCEAN WEATHER SHIP M			0	2.0	66.0		19630322	19630322	1	0	63	NMS	166	None									[38, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	22.3		None	0.0	era5.conv._3:0N5D
80	0-20300-0-99014	0	81	3:JRYI	3	OCEAN WEATHER SHIP I			0	-19.0	59.0		19651029	19651029	1	0	63	NMS	108	None									[38, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	17.2		None	0.0	era5.conv._3:JRYI
81	0-20300-0-99018	0	82	3:0N5E	3	OCEAN WEATHER SHIP M			0	2.0	66.0		19630606	19630606	1	0	63	NMS	166	None									[38, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	0.0		None	0.0	era5.conv._3:0N5E
82	0-20300-0-99018	0	83	3:0N5	3	OCEAN WEATHER SHIP M			0	2.0	66.0		19630418	19630418	1	0	63	NMS	166	None									[38, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	0.0		None	0.0	era5.conv._3:0N5
83	0-20300-0-99014	0	84	6:100187	3	OCEAN WEATHER SHIP I			0	-19.0	59.0		19710612	19710612	1	0	63	NMS	108	None									[38, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	17.2		None	0.0	era5.conv._6:100187
84	0-20300-0-99016	0	85	6:104656	3	OCEAN WEATHER SHIP K			0	-16.0	45.0		19711021	19711021	1	0	63	NMS	67	None									[38, 85, 104, 105, 106, 107, 117]							L.Haimberger	0	11.1		None	0.0	era5.conv._6:104656
