	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	distance_km	distance_km_minusLat	city_dist_km	elevation	file	inventory
73	0-20300-0-23146	0	74	23146	3	MYS KAMENNY			0	73.6	68.47		1958-05-01	1995-04-04	1	0	63	NMS	190	Pangody									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		289.7	2.0	23146_stationfile.csv	IGRA2
74	0-20001-0-20744	0	75	20744	3	MALYE KARMAKULY (20744-1)			0	52.7	72.36666666666666		1958-05-02	1996-07-06	1	0	63	NMS	190	Naryan-Mar									['126', '137', '106', '107', '117']							L.Haimberger	0	1.8		527.6	14.7	20744_stationfile.csv	OSCAR
75	0-20300-0-20274	0	76	20274	3	OSTROV UEDINENIA			0	82.23	77.5		1958-05-01	1996-01-03	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0	0.0		None	23.0	20274_stationfile.csv	IGRA2
76	0-20000-0-20069	0	77	20069	3	OSTROV VIZE			0	76.98055555555555	79.49083333333333		1958-05-01	1996-04-22	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0	1.0		None	10.0	20069_stationfile.csv	OSCAR
77	0-20000-0-22217	0	78	22217	3	KANDALAKSHA			0	32.35416666666667	67.16916666666667		1958-05-01	1996-06-25	1	0	63	NMS	190	Kandalaksha									['126', '137', '106', '107', '117']							L.Haimberger	0	5.5		4.7	25.4	22217_stationfile.csv	OSCAR
78	0-20000-0-20046	0	79	20046	3	POLARGMO IM. E.T. KRENKELJA			0	58.05888888888889	80.62638888888888		1958-05-01	1996-07-06	1	0	63	NMS	190	None									['126', '137', '106', '107', '117']							L.Haimberger	0	0.7		None	24.66	20046_stationfile.csv	OSCAR
79	0-20000-0-23022	0	80	23022	3	AMDERMA			0	61.657777777777774	69.78333333333333		1958-05-01	1996-07-06	1	0	63	NMS	190	Severnyy									['126', '137', '106', '107', '117']							L.Haimberger	0	1.7		256.7	47.68	23022_stationfile.csv	OSCAR
80	0-20000-0-23330	0	81	23330	3	SALEHARD			0	66.67444444444445	66.53194444444445		1958-05-01	1996-07-06	1	0	63	NMS	190	Salekhard									['126', '137', '106', '107', '117']							L.Haimberger	0	6.4		3.2	16.3	23330_stationfile.csv	OSCAR
81	0-20000-0-01152	0	82	1152	3	BODO VI			0	14.358611111111111	67.26694444444445		1958-05-02	1996-07-06	1	0	63	NMS	166	Bodo									['126', '137', '106', '107', '117']							L.Haimberger	0	2.6		2.7	12.8	01152_stationfile.csv	OSCAR
82	0-20000-0-23415	0	83	23418	3	PECHORA (23415-0)			0	57.1	65.11666666666666		1958-05-01	1996-07-06	1	0	63	NMS	190	Pechora									['126', '137', '106', '107', '117']							L.Haimberger	0	0.4		6.6	59.0	23418_stationfile.csv	OSCAR
83	0-20000-0-23205	0	84	23205	3	NAR'JAN-MAR			0	53.0175	67.625		1958-05-01	1996-07-06	1	0	63	NMS	190	Naryan-Mar									['126', '137', '106', '107', '117']							L.Haimberger	0	2.8		1.3	11.75	23205_stationfile.csv	OSCAR
84	0-20000-0-22113	0	85	22113	3	MURMANSK (22113-0)			0	33.04277777777778	68.95583333333333		1958-05-01	1996-07-06	1	0	63	NMS	190	Murmansk									['126', '137', '106', '107', '117']							L.Haimberger	0	1.6		2.0	50.6	22113_stationfile.csv	OSCAR
85	0-20000-0-23472	0	86	23472	3	TURUHANSK			0	87.9888888888889	65.79444444444444		1958-05-01	1996-07-06	1	0	63	NMS	190	Norilsk									['126', '137', '106', '107', '117']							L.Haimberger	0	2.4		398.7	37.84	23472_stationfile.csv	OSCAR
86	0-20000-0-02836	0	87	2836	3	SODANKYLA ARCTIC RESEARCH CENTRE			0	26.628888888888888	67.36666666666666		1958-05-01	1996-07-06	1	0	63	NMS	69	Rovaniemi									['126', '137', '106', '107', '117']							L.Haimberger	0	1.0		105.3	179.3	02836_stationfile.csv	OSCAR
