index	alternative_name	bbox_max_latitude	bbox_max_longitude	bbox_min_latitude	bbox_min_longitude	city	comment	contact	end_date	latitude	local_gravity	longitude	measuring_system_id	measuring_system_model	metadata_contact	metadata_contact_role	observed_variables	observing_frequency	operating_institute	operating_territory	optional_data	platform_sub_type	platform_type	primary_id	primary_id_scheme	record_number	reporting_time	role	secondary_id	start_date	station_abbreviation	station_automation	station_crs	station_name	station_type	telecommunication_method	file	secondary_id_scheme
b''	b'[]'	51.900002	7.731436726734746	50.900002	6.128563273265255	b'Mulheim'	b'NA'	b'NA'	b'1928-11-17'	51.4	b'NA'	6.93	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-10410'	b'5'	809	63	b'NA'	b'C:5129'	b'1926-09-15'	b'[]'	1	0	b'ESSEN-BREDENEY (10410-0)'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-10410_CEUAS_merged_v0.nc	
b''	b'[]'	36.52999877929688	129.99827414672683	35.529998779296875	128.76173561889817	b'Nagato'	b'NA'	b'NA'	b'1977-12-31'	36.03	b'NA'	129.38	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-47138'	b'5'	1329	63	b'NA'	b'1:47138'	b'1964-07-24'	b'[]'	1	0	b'POHANG'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-47138_CEUAS_merged_v0.nc	
b''	b'-1'	28.95	-15.68132264254126	27.95	343.18132264254126	b'Santa Cruz de Tenerife'	b'NA'	b'NA'	b'2019-03-31'	28.45	b'NA'	343.75	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-60018'	b'5'	1359	63	b'NA'	b'60020,60018'	b'1952-04-01'	b'-1'	1	0	b'TENERIFE-GUIMAR'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-60018_CEUAS_merged_v0.nc	
b''	b'[]'	35.23	-91.16161040609929	34.23	-92.37838359390074	b'Jacksonville'	b'NA'	b'NA'	b'1964-10-31'	34.73	b'NA'	-91.77	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-72340'	b'5'	1101	63	b'NA'	b'2:13963'	b'1939-03-15'	b'[]'	1	0	b'LITTLE ROCK/ADAMS FLD,  AR.'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-72340_CEUAS_merged_v0.nc	
b''	b'[]'	45.41999816894531	-122.29387848434713	44.41999816894531	-123.70612151565287	b'Salem'	b'NA'	b'NA'	b'1978-12-31'	44.92	b'NA'	-123.0	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-72694'	b'5'	4062	63	b'NA'	b'24232'	b'1957-09-01'	b'[]'	1	0	b'SALEM/MCNARY, OR.'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-72694_CEUAS_merged_v0.nc	
b''	b'-1'	44.392	-69.56317991828776	43.392	-70.95082008171225	b'Yarmouth'	b'NA'	b'NA'	b'2020-12-31'	43.892	b'NA'	-70.257	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-74389'	b'5'	2278	63	b'NA'	b'74389'	b'1940-01-01'	b'-1'	1	0	b'GRAY, ME.'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-74389_CEUAS_merged_v0.nc	
b''	b'[]'	54.209998999999996	7.994776502901297	53.209998999999996	6.3052234970987024	b'Norden'	b'NA'	b'NA'	b'1929-07-29'	53.71	b'NA'	7.15	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-10113'	b'5'	1327	63	b'NA'	b'C:5718'	b'1926-07-24'	b'[]'	1	0	b'NORDERNEY'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-10113_CEUAS_merged_v0.nc	
b''	b'[]'	41.75	-69.26496471585276	40.75	-70.59503528414726	b'Nantucket'	b'NA'	b'NA'	b'1962-12-31'	41.25	b'NA'	-69.93	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-74494'	b'5'	1152	63	b'NA'	b'2:14756'	b'1941-07-02'	b'[]'	1	0	b'CHATHAM, MA.'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-74494_CEUAS_merged_v0.nc	
b''	b'-1'	37.88	137.52922636697858	36.88	136.27077363302143	b'Wajima'	b'NA'	b'NA'	b'2019-03-31'	37.38	b'NA'	136.9	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-47600'	b'5'	932	63	b'NA'	b'47600'	b'1941-10-08'	b'-1'	1	0	b'WAJIMA'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-47600_CEUAS_merged_v0.nc	
b''	b'-1'	61.285	-160.8155949277632	60.285	-162.86440507223682	b'Anchorage'	b'NA'	b'NA'	b'2020-12-31'	60.785	b'NA'	-161.84	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-70219'	b'5'	2050	63	b'NA'	b'70219'	b'1940-01-01'	b'-1'	1	0	b'BETHEL/BETHEL AIRPORT, AK'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-70219_CEUAS_merged_v0.nc	
b''	b'-1'	38.244	-121.59169184610336	37.244	-122.85630815389665	b'Alameda'	b'NA'	b'NA'	b'2020-12-31'	37.744	b'NA'	-122.224	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-72493'	b'5'	2196	63	b'NA'	b'72493'	b'1928-01-01'	b'-1'	1	0	b'OAKLAND/METROP. OAKLAND INT., CA.'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-72493_CEUAS_merged_v0.nc	
b''	b'[]'	36.73	-114.35015422104723	35.73	-115.58984777895277	b'Sunrise Manor'	b'NA'	b'NA'	b'1948-12-18'	36.23	b'NA'	-114.97	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-72386'	b'5'	1359	63	b'NA'	b'2:23173'	b'1935-08-15'	b'[]'	1	0	b'LAS VEGAS/MCCARRAN, NV.'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-72386_CEUAS_merged_v0.nc	
b''	b'-1'	47.368	-67.28266527118544	46.368	-68.74533472881456	b'Edmundston'	b'NA'	b'NA'	b'2020-12-31'	46.868	b'NA'	-68.014	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-72712'	b'5'	2254	63	b'NA'	b'72712'	b'1940-01-01'	b'-1'	1	0	b'CARIBOU/MUN., ME.'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-72712_CEUAS_merged_v0.nc	
b''	b'-1'	48.707	-105.87574647605527	47.707	-107.37625352394474	b'Williston'	b'NA'	b'NA'	b'2020-12-31'	48.207	b'NA'	-106.626	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-72768'	b'5'	2261	63	b'NA'	b'72768'	b'1943-01-01'	b'-1'	1	0	b'GLASGOW/INT., MT.'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-72768_CEUAS_merged_v0.nc	
b''	b'[]'	40.099998474121094	3.3489181469793854	39.099998474121094	2.0510819483880462	b'Palma'	b'NA'	b'NA'	b'1978-12-31'	39.6	b'NA'	2.7	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-08302'	b'5'	180	63	b'NA'	b'08302'	b'1958-07-09'	b'[]'	1	0	b'MALLORCA-SON BONET'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-08302_CEUAS_merged_v0.nc	
b''	b'[]'	40.97000122070313	-2.9127502504043794	39.97000122070313	-4.227249616081217	b'Coslada'	b'NA'	b'NA'	b'1972-12-31'	40.47	b'NA'	-3.57	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-08221'	b'5'	2825	63	b'NA'	b'1:8221'	b'1950-06-16'	b'[]'	1	0	b'MADRID/BARAJAS'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-08221_CEUAS_merged_v0.nc	
b''	b'-1'	36.598	-79.32419612208926	35.598	-80.56180387791073	b'Kernersville'	b'NA'	b'NA'	b'2020-12-31'	36.098	b'NA'	-79.943	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-72317'	b'5'	2130	63	b'NA'	b'72317'	b'1928-01-01'	b'-1'	1	0	b'GREENSBORO/G.-HIGH PT., NC.'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-72317_CEUAS_merged_v0.nc	
b''	b'-1'	35.733	-101.0968646080439	34.733	-102.3211353919561	b'Amarillo'	b'NA'	b'NA'	b'2020-12-31'	35.233	b'NA'	-101.709	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-72363'	b'5'	2143	63	b'NA'	b'72363'	b'1932-01-01'	b'-1'	1	0	b'AMARILLO/INTL., TX.'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-72363_CEUAS_merged_v0.nc	
b''	b'-1'	48.883	-123.98015582198248	47.883	-125.48584417801753	b'Duncan'	b'NA'	b'NA'	b'1966-12-31'	48.383	b'NA'	-124.733	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-72797'	b'5'	2271	63	b'NA'	b'72798'	b'1940-01-01'	b'-1'	1	0	b'QUILLAYUTE, WA.'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-72797_CEUAS_merged_v0.nc	
b''	b'-1'	43.441	-78.03599176727279	42.441	-79.4020082327272	b'Depew'	b'NA'	b'NA'	b'2020-12-31'	42.941	b'NA'	-78.719	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-72528'	b'5'	2207	63	b'NA'	b'72528'	b'1929-01-01'	b'-1'	1	0	b'BUFFALO/GREATER BUFFALO INT., NY.'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-72528_CEUAS_merged_v0.nc	
b''	b'-1'	39.75	9.695667290128515	38.75	8.404332709871486	b'Assemini'	b'NA'	b'NA'	b'2019-03-31'	39.25	b'NA'	9.05	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-16546'	b'5'	303	63	b'NA'	b'16560,16546'	b'1949-03-08'	b'-1'	1	0	b'DECIMOMANNU'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-16546_CEUAS_merged_v0.nc	
b''	b'-1'	32.728	-110.3649363988353	31.728	-111.54706360116471	b'Tucson'	b'NA'	b'NA'	b'2020-12-31'	32.228	b'NA'	-110.956	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-72274'	b'5'	2117	63	b'NA'	b'72274'	b'1932-01-01'	b'-1'	1	0	b'TUCSON, AZ'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-72274_CEUAS_merged_v0.nc	
b''	b'-1'	44.067	-115.52093453240569	43.067	-116.90106546759431	b'Garden City'	b'NA'	b'NA'	b'2020-12-31'	43.567	b'NA'	-116.211	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-72681'	b'5'	2248	63	b'NA'	b'72681'	b'1926-01-01'	b'-1'	1	0	b'BOISE/MUN., ID.'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-72681_CEUAS_merged_v0.nc	
b''	b'-1'	41.272	-111.29477212800562	40.272	-112.61522787199438	b'Salt Lake City'	b'NA'	b'NA'	b'2020-12-31'	40.772	b'NA'	-111.955	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-72572'	b'5'	2225	63	b'NA'	b'72572'	b'1926-01-01'	b'-1'	1	0	b'SALT LAKE CITY/INTNL UT.'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-72572_CEUAS_merged_v0.nc	
b''	b'[]'	43.869999	-7.692179970816648	42.869999	-9.067820029183352	b'A Coruna'	b'NA'	b'NA'	b'1916-11-11'	43.37	b'NA'	-8.38	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-08001'	b'5'	622	63	b'NA'	b'C:6070'	b'1914-05-07'	b'[]'	1	0	b'LA CORUNA'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-08001_CEUAS_merged_v0.nc	
b''	b'-1'	52.717	14.93309658062256	51.717	13.300903419377441	b'Furstenwalde'	b'NA'	b'NA'	b'2020-12-31'	52.217	b'NA'	14.117	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-10393'	b'5'	834	63	b'NA'	b'10393'	b'1905-01-01'	b'-1'	1	0	b'LINDENBERG (10393-0)'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-10393_CEUAS_merged_v0.nc	
b''	b'-1'	71.789	-155.22437141905672	70.789	-158.34162858094325	b'College'	b'NA'	b'NA'	b'2020-12-31'	71.289	b'NA'	-156.783	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-70026'	b'5'	2043	63	b'NA'	b'70026'	b'1932-01-01'	b'-1'	1	0	b'BARROW/W. POST W. ROGERS'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-70026_CEUAS_merged_v0.nc	
b''	b'[]'	-40.400001525878906	175.64149961940467	-41.400001525878906	174.31849183567348	b'Porirua'	b'NA'	b'NA'	b'1972-12-28'	-40.9	b'NA'	174.98	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-93417'	b'5'	3076	63	b'NA'	b'1:93417'	b'1966-11-19'	b'[]'	1	0	b'PARAPARAUMU AERODROME'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-93417_CEUAS_merged_v0.nc	
b''	b'[]'	35.650002	33.891509387283755	34.650002	32.66848861271624	b'Nicosia'	b'NA'	b'NA'	b'1945-07-31'	35.15	b'NA'	33.28	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-17607'	b'5'	1603	63	b'NA'	b'2:33304'	b'1945-01-20'	b'[]'	1	0	b'ATHALASSA'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-17607_CEUAS_merged_v0.nc	
b''	b'-1'	-45.92	169.04530336452416	-46.92	167.59469663547586	b'Invercargill'	b'NA'	b'NA'	b'2019-03-31'	-46.42	b'NA'	168.32	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-93844'	b'5'	2566	63	b'NA'	b'93844'	b'1949-01-01'	b'-1'	1	0	b'INVERCARGILL AIRPORT'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-93844_CEUAS_merged_v0.nc	
b''	b'-1'	41.032	-79.55914259380131	40.032	-80.87485740619869	b'Aliquippa'	b'NA'	b'NA'	b'2020-12-31'	40.532	b'NA'	-80.217	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-72520'	b'5'	2205	63	b'NA'	b'72520'	b'1934-01-01'	b'-1'	1	0	b'PITTSBURGH/GREATER PITTSBURGH INT., PA.'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-72520_CEUAS_merged_v0.nc	
b''	b'[]'	33.599998	140.3768580395586	32.599998	139.1831399604414	b'Shimoda'	b'NA'	b'NA'	b'1944-08-28'	33.1	b'NA'	139.78	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-47678'	b'5'	415	63	b'NA'	b'1:47678'	b'1935-01-08'	b'[]'	1	0	b'HACHIJOJIMA'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-47678_CEUAS_merged_v0.nc	
b''	b'-1'	40.652	-88.68383785889057	39.652	-89.99216214110942	b'Lincoln'	b'NA'	b'NA'	b'2020-12-31'	40.152	b'NA'	-89.338	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-74560'	b'5'	2288	63	b'NA'	74560	b'1995-01-01'	b'-1'	1	0	b'LINCOLN, IL.'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-74560_CEUAS_merged_v0.nc	
b''	b'-1'	52.92	21.789848781039012	51.92	20.150151218960985	b'Legionowo'	b'NA'	b'NA'	b'2019-03-31'	52.42	b'NA'	20.97	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-12374'	b'5'	236	63	b'NA'	b'12374'	b'1957-01-12'	b'-1'	1	0	b'LEGIONOWO'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-12374_CEUAS_merged_v0.nc	
b''	b'[]'	53.22000122070313	8.135476563301058	52.22000122070313	6.484523322258023	b'Meppen'	b'NA'	b'NA'	b'1977-12-29'	52.72	b'NA'	7.31	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-10304'	b'5'	395	63	b'NA'	b'1:10304'	b'1971-06-16'	b'[]'	1	0	b'MEPPEN'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-10304_CEUAS_merged_v0.nc	
b''	b'[]'	13.57	-58.98670278311081	12.57	-60.01329721688919	b'Bridgetown'	b'NA'	b'NA'	b'1945-12-31'	13.07	b'NA'	-59.5	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-0-52-130-78954'	b'5'	826	63	b'NA'	b'2:11501'	b'1943-10-01'	b'[]'	1	0	b'GRANTLEY ADAMS'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-0-52-130-78954_CEUAS_merged_v0.nc	
b''	b'-1'	40.22	140.75004583018818	39.22	139.44995416981178	b'Akita'	b'NA'	b'NA'	b'2019-03-31'	39.72	b'NA'	140.1	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-47582'	b'5'	929	63	b'NA'	b'47582'	b'1936-02-03'	b'-1'	1	0	b'AKITA (47582-0)'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-47582_CEUAS_merged_v0.nc	
b''	b'-1'	41.633	-100.03615216081701	40.633	-101.363847839183	b'North Platte'	b'NA'	b'NA'	b'2020-12-31'	41.133	b'NA'	-100.7	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-72562'	b'5'	2220	63	b'NA'	b'72562'	b'1930-01-01'	b'-1'	1	0	b'NORTH PLATTE/LEE BIRD, NE.'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-72562_CEUAS_merged_v0.nc	
b''	b'-1'	55.539	-130.70542816473264	54.539	-132.45057183526737	b'Prince Rupert'	b'NA'	b'NA'	b'2020-12-31'	55.039	b'NA'	-131.578	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-70398'	b'5'	2063	63	b'NA'	b'70398'	b'1942-01-01'	b'-1'	1	0	b'ANNETTE ISLAND, AK'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-70398_CEUAS_merged_v0.nc	
b''	b'-1'	63.458	-154.49823726624692	62.458	-156.6977627337531	b'Anchorage'	b'NA'	b'NA'	b'2020-12-31'	62.958	b'NA'	-155.598	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-70231'	b'5'	2051	63	b'NA'	b'70231'	b'1942-01-01'	b'-1'	1	0	b'MCGRATH, AK'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-70231_CEUAS_merged_v0.nc	
b''	b'[]'	70.980003	-20.473601577514252	69.980003	-23.46639642248575	b'Akureyri'	b'NA'	b'NA'	b'1944-08-31'	70.48	b'NA'	-21.97	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-04339'	b'5'	1249	63	b'NA'	b'2:17201'	b'1942-08-20'	b'[]'	1	0	b'ITTOQQORTOORMIIT (SCORESBYSUND)'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-04339_CEUAS_merged_v0.nc	
b''	b'-1'	65.316	-146.70198532292673	64.316	-149.0520146770733	b'College'	b'NA'	b'NA'	b'2020-12-31'	64.816	b'NA'	-147.877	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-70261'	b'5'	2052	63	b'NA'	b'70261'	b'1930-01-01'	b'-1'	1	0	b'FAIRBANKS/INT., AK'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-70261_CEUAS_merged_v0.nc	
b''	b'[]'	55.700001	-161.84390475686237	54.700001	-163.59609724313762	b'Anchorage'	b'NA'	b'NA'	b'1954-03-31'	55.2	b'NA'	-162.72	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 29]'	0	b'NMS'	b'[]'	b'[]'	63	0	b'0-20000-0-70316'	b'5'	229	63	b'NA'	b'2:25603'	b'1942-06-09'	b'[]'	1	0	b'COLD BAY, AK'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-70316_CEUAS_merged_v0.nc	
b''	b'-1'	36.417	-85.84961515239662	35.417	-87.08438484760337	b'Smyrna'	b'NA'	b'NA'	b'1937-12-31'	35.917	b'NA'	-86.467	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-72327'	b'5'	2572	63	b'NA'	b'93877'	b'1933-01-01'	b'-1'	1	0	b'NASHVILLE/METROPOLITAN, TN.'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-72327_CEUAS_merged_v0.nc	
b''	b'-1'	35.538	-106.01132897862615	34.538	-107.23267102137385	b'Albuquerque'	b'NA'	b'NA'	b'2020-12-31'	35.038	b'NA'	-106.622	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-72365'	b'5'	2145	63	b'NA'	b'72365'	b'1931-01-01'	b'-1'	1	0	b'ALBUQUERQUE/INT., NM.'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-72365_CEUAS_merged_v0.nc	
b''	b'-1'	63.032	18.520003458451892	62.032	16.351996541548107	b'Timra'	b'NA'	b'NA'	b'2020-12-31'	62.532	b'NA'	17.436	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-02365'	b'5'	1884	63	b'NA'	b'02365'	b'1965-01-01'	b'-1'	1	0	b'SUNDSVALL HARNOSAND (2365-0)'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-02365_CEUAS_merged_v0.nc	
b''	b'-1'	60.639	-0.18077733693334053	59.639	-2.1892226630666594	b'Fraserburgh'	b'NA'	b'NA'	b'2020-12-31'	60.139	b'NA'	-1.185	b'NA'	b'NA'	b'S. Schroeder'	0	b'[111, 112, 1, 2, 59, 29]'	0	b'NMS'	b'-1'	b'-1'	63	0	b'0-20000-0-03005'	b'5'	2000	63	b'NA'	b'03005'	b'1941-01-01'	b'-1'	1	0	b'LERWICK'	1	29	/raid60/scratch/federico/DATABASE_JANUARY2021_FIXED_sensor/0-20000-0-03005_CEUAS_merged_v0.nc	
