	stat	lat	lon	raw	adj
445	07145	48.7744	2.0	-0.16793478260869507	-0.24562571029892272
446	07180	48.6833	6.21		
447	07190	48.55	7.63		
448	07354	46.85	1.71		
449	07480	45.717	4.95		
450	07481	45.7264	5.07		
451	07510	44.8306	-0.69	-0.006722689075630268	-0.056813329075637894
452	07645	43.8569	4.4	0.027710843373494026	0.13541461337349456
453	07761	41.9181	8.79	-0.23281733746130107	-0.2582422404024807
454	03602	48.07	5.03		
455	61996	-37.7953	77.56		
456	61998	-49.3522	70.24		
457	64500	0.45	9.41		
458	37260	43.017	41.03		
459	37484	41.633	41.6		
460	65418	9.5	-0.85		
461	08495	36.15	-5.35	0.06303030303030298	-0.05449632696968322
462	04202	76.533	-68.75		
463	04220	68.7081	-52.85	0.048391812865495695	0.0018576928655058985
464	04231	67.0	-50.8		
465	04270	61.1667	-45.41	-0.06355685131195364	-0.18772140257724404
466	04320	76.7694	-18.66	0.010270270270270148	0.03405002027028712
467	04339	70.4844	-21.95	0.04761904761904686	-0.00901335238093696
468	04360	65.6111	-37.63	0.16138888888888966	0.0641213488888712
469	04417	72.5803	-38.45		
470	10035	54.5333	9.55	-0.014173228346456634	-0.13786136834646956
471	10046	54.383	10.15		
472	10113	53.7139	7.15		
473	10184	54.0978	13.4	-0.005167958656330822	-0.046693581795856025
474	10200	53.3894	7.22	0.04973821989528677	0.14237655989526604
475	10238	52.8153	9.92	0.006447368421052901	-0.06350730157893422
476	10304	52.7156	7.31		
477	10338	52.467	9.7		
478	10384	52.483	13.41		
479	10410	51.4056	6.96	-1.5239522482790353e-16	-0.05464250000000008
480	10454	51.85	10.76		
481	10513	50.8667	7.13		
482	10548	50.5617	10.37	0.061923076923077955	-0.006050951076902577
483	10618	49.6928	7.32	-0.16188405797101496	-0.13830550797101865
484	10771	49.4283	11.9	-0.06736694677871136	-0.03486694677871249
485	10868	48.2442	11.55	0.014606741573033755	-0.08416911842695553
486	10954	47.8342	10.86	-0.766666666666661	-0.7216025716666744
487	78897	16.2639	-61.51	0.28333333333333244	0.7248417533333235
488	91212	13.4767	144.79	-1.071676300578035	0.08661655722543024
489	16622	40.5272	22.97	0.23820224719101207	0.12206037719103352
490	16716	37.8897	23.74	-0.052040816326530265	0.06502050367347453
491	16754	35.3353	25.18	0.35662251655628985	0.11673745655628387
492	78641	14.5333	-90.56		
493	45004	22.3272	114.16	-0.03796296296296355	0.20330763703701513
494	94997	-53.1	73.71		
495	78501	17.4	-83.93		
496	78720	14.05	-87.25		
497	14240	45.8219	16.03	-0.06190476190476214	-0.02215832590476065
498	14430	44.0969	15.34	-0.061452513966480604	-0.11988029396649719
499	12843	47.4333	19.18	0.1253846153846153	0.10398741538461974
500	12982	46.25	20.1	0.6000000000000227	0.1958428760000288
501	04018	63.9806	-22.59	0.13767123287671218	0.11526781287672301
502	04089	65.2833	-14.4		
503	96011	5.5167	95.41		
504	96035	3.6403	98.87	-0.423430962343097	-0.14694276234310838
505	96147	3.95	108.38	0.1857894736842097	0.3953223236841977
506	96163	-0.7883	100.28	0.3890070921985808	0.2847386324113431
507	96237	-2.1667	106.13	-0.7654255319148935	-0.1977842919148931
508	96253	-3.8833	102.33		
509	96509	3.3333	117.56		
510	96581	-0.15	109.4		
511	96645	-2.7	111.7		
512	96749	-6.1167	106.65	-0.11728395061728394	-0.16368703761729977
513	96781	-6.9	107.58		
514	96805	-7.7333	109.01		
515	96935	-7.3772	112.79	-0.8212121212121201	-0.6858594321212098
516	97014	1.5333	124.91	0.15339233038348016	0.09028424038346589
517	97072	-0.6833	119.73	-0.7261410788381728	0.03698162116182385
518	97180	-5.0667	119.55	-0.9196721311475412	-0.3738557337295007
519	97372	-10.1667	123.66	-0.9167464114832534	0.15567838851676818
520	97502	-0.8939	131.28		
521	97560	-1.1833	136.11	-2.2638297872340423	0.20385143557446475
522	97724	-3.7	128.08		
523	97900	-7.9833	131.3		
524	97980	-8.4667	140.38		
525	42027	34.0833	74.83	-0.2573033707865174	-1.2915512357865149
526	42056	32.6667	74.83		
527	42071	31.6333	74.86		
528	42079	31.5333	76.9		
529	42101	30.3333	76.46	-2.0637931034482766	-1.3939193034482718
530	42111	30.3167	78.03		
531	42182	28.5833	77.2	1.574999999999999	0.401417900000023
532	42299	27.3333	88.61		
533	42314	27.4833	95.01	0.09583333333333516	0.7236595051190404
534	42339	26.3	73.01	0.04883720930232479	-1.0808983906976788
535	42348	26.8167	75.8		
536	42361	26.2333	78.25		
537	42369	26.75	80.88	-0.74368932038835	1.1491745796116304
538	42379	26.75	83.36		
539	42399	26.5333	88.71		
540	42410	26.1	91.58	-5.400000000000006	-0.8375132000000178
541	42492	25.6	85.16	-0.6299504950495037	0.9599155921782203
542	42516	25.5667	91.88		
543	42647	23.0667	72.63	9.400000000000006	12.712681800000013
544	42667	23.2833	77.35		
545	42701	23.3167	85.31	-0.6892857142857147	2.635108245714266
546	42724	23.8833	91.25	-4.225000000000004	-1.4210785000000026
547	42779	22.767	81.9		
548	42809	22.65	88.45	0.5802083333333368	3.890457950000016
549	42867	21.1	79.05	4.6000000000000085	4.757449800000032
550	42874	21.2333	81.65	4.200000000000017	8.81368230000001
551	42886	21.9167	84.08		
552	42909	20.9	70.36		
553	42971	20.25	85.83	-2.125471698113209	-1.0102620981131951
554	43003	19.1167	72.85	-0.05000000000001137	1.7199615399999857
555	43014	19.85	75.4		
556	43041	19.0833	82.03		
557	43063	18.5333	73.85		
558	43110	16.9833	73.33		
559	43128	17.45	78.46	-0.12747252747252522	-0.7540811274725225
560	43150	17.6833	83.3	-0.2524271844660183	-0.6724559116504896
561	43181	16.533	80.8		
562	43185	16.2	81.15	-2.4144067796610194	2.655276360339004
563	43192	15.4833	73.81	0.29460431654676333	-0.7695419434532378
564	43279	13.0	80.18	0.4605577689243028	0.35233456892430515
565	43285	12.95	74.83	7.800000000000011	12.387585239999993
566	43295	12.9667	77.58	0.6288659793814427	0.22554657938145603
